feature,importance,target
opp_sp_bb_rate_std,0.0063447845,TB
hr_rate_last10,0.0063052285,TB
h_rate_last10,0.006304337,TB
k_rate_std,0.006277765,TB
K_last21,0.0062475586,TB
BB_last10,0.0062382524,TB
team_allowed_hr_rate_vs_hand_std,0.0062318696,TB
opp_sp_bb_rate_last10,0.00621749,TB
times_on_base_rate_last10,0.006209549,TB
opp_sp_hr_rate_std,0.006198467,TB
ev_la_interaction_std,0.006162461,TB
bb_rate_last21,0.0061540967,TB
avg_EV_last10,0.006153893,TB
team_allowed_bb_rate_vs_hand_std,0.00615237,TB
ev_la_interaction_last10,0.0061108004,TB
BB_last21,0.006101334,TB
opp_sp_hr_rate_last10,0.006090331,TB
K_std,0.0060852994,TB
team_allowed_bb_rate_vs_hand_last10,0.0060795303,TB
opp_sp_h_rate_std,0.0060677654,TB
team_allowed_h_rate_vs_hand_std,0.00606567,TB
K_last10,0.006006273,TB
hard_hit_proxy_last10,0.0059979158,TB
avg_LA_std,0.0059740813,TB
team_allowed_k_rate_vs_hand_last10,0.0059719007,TB
BB_last7,0.0059148176,TB
h_rate_last7,0.0059048524,TB
team_allowed_hr_rate_vs_hand_last10,0.0058811773,TB
H_last7,0.0058439225,TB
team_allowed_h_rate_vs_hand_last10,0.005841359,TB
sweet_spot_proxy_last10,0.0058413344,TB
opp_sp_k_rate_last10,0.005835144,TB
max_h_rate_last10,0.0058148135,TB
sweet_spot_proxy_std,0.0058079995,TB
park_factor,0.0057919365,TB
HR_last10,0.005586515,TB
days_since_game,0.0055059954,TB
blast_proxy_last10,0.0052195718,TB
opp_sp_h_rate,0.059016075,H_per_PA
H_std,0.026509821,H_per_PA
PA_std,0.021511786,H_per_PA
PA_last21,0.021397563,H_per_PA
PA_last10,0.019721998,H_per_PA
hitter_k_rate_vs_hand_std_R,0.01809238,H_per_PA
PA_last14,0.017452126,H_per_PA
H_last30,0.016581098,H_per_PA
opp_sp_ip,0.0148578035,H_per_PA
hitter_h_rate_vs_hand_last10_R,0.014482722,H_per_PA
PA_last7,0.014073649,H_per_PA
hitter_bb_rate_vs_hand_std_R,0.013988364,H_per_PA
opp_sp_hr_rate,0.0139272455,H_per_PA
PA_last30,0.013582268,H_per_PA
hitter_bb_rate_vs_hand_std_L,0.012673802,H_per_PA
opp_sp_k_rate,0.011231065,H_per_PA
hitter_k_rate_vs_hand_last10_R,0.011054684,H_per_PA
PA_last3,0.011039796,H_per_PA
hitter_hr_rate_vs_hand_std_L,0.010856459,H_per_PA
hitter_bb_rate_vs_hand_last10_L,0.010684489,H_per_PA
opp_sp_bb_rate,0.009814869,H_per_PA
h_tt_bb,0.009258424,H_per_PA
hitter_k_rate_vs_hand_std_L,0.008992785,H_per_PA
k_rate_last21,0.008965507,H_per_PA
K_std,0.008604259,H_per_PA
hitter_h_rate_vs_hand_std_R,0.008574005,H_per_PA
hitter_bb_rate_vs_hand_last10_R,0.00856722,H_per_PA
h_tt_k,0.008475669,H_per_PA
max_EV_std,0.008457484,H_per_PA
opp_sp_ip_last10,0.008438037,H_per_PA
H_last21,0.008304843,H_per_PA
ev_la_interaction_last10,0.008293378,H_per_PA
ev_spread_last10,0.008242479,H_per_PA
avg_LA_std,0.008015343,H_per_PA
BB_std,0.00798036,H_per_PA
bb_rate_last14,0.007951047,H_per_PA
H_last7,0.00793044,H_per_PA
H_last10,0.007885412,H_per_PA
hitter_h_rate_vs_hand_last10_L,0.0077906023,H_per_PA
k_rate_last14,0.0077662934,H_per_PA
blast_proxy_std,0.007596511,H_per_PA
hitter_h_rate_vs_hand_std_L,0.007498093,H_per_PA
avg_LA_last10,0.007006539,H_per_PA
hr_rate_std,0.0069946367,H_per_PA
ev_la_interaction_std,0.0068834247,H_per_PA
h_tt_hr,0.006866982,H_per_PA
avg_EV_std,0.006817958,H_per_PA
opp_sp_ip_std,0.0068161436,H_per_PA
hitter_k_rate_vs_hand_last10_L,0.0068095303,H_per_PA
k_rate_last30,0.006782552,H_per_PA
hitter_hr_rate_vs_hand_std_R,0.006755827,H_per_PA
h_rate_last21,0.006742286,H_per_PA
bb_rate_last10,0.006678031,H_per_PA
K_last7,0.00666796,H_per_PA
k_rate_std,0.0066674184,H_per_PA
hr_rate_last30,0.0066127866,H_per_PA
ev_spread_std,0.0065713776,H_per_PA
opp_sp_k_rate_last10,0.006525278,H_per_PA
park_factor,0.0064719324,H_per_PA
h_rate_std,0.0064454637,H_per_PA
BB_last30,0.006387686,H_per_PA
xbh_proxy_rate_last10,0.0063253385,H_per_PA
BB_last7,0.0062823603,H_per_PA
team_allowed_h_rate_vs_hand_std,0.006236064,H_per_PA
barrel_proxy_last10,0.0062245526,H_per_PA
BB_last10,0.0062151714,H_per_PA
hr_rate_last14,0.0062068934,H_per_PA
bb_rate_last7,0.006141158,H_per_PA
team_allowed_bb_rate_vs_hand_std,0.0061363876,H_per_PA
times_on_base_rate_last10,0.0061250012,H_per_PA
max_EV_last10,0.006113971,H_per_PA
times_on_base_rate_std,0.006064959,H_per_PA
k_rate_last10,0.006061683,H_per_PA
k_rate_last7,0.0060376427,H_per_PA
opp_sp_h_rate_last10,0.0060273088,H_per_PA
h_rate_last10,0.0059837187,H_per_PA
K_last21,0.00597916,H_per_PA
avg_EV_last10,0.0059558423,H_per_PA
days_since_game,0.0059469296,H_per_PA
opp_sp_hr_rate_std,0.005906232,H_per_PA
opp_sp_bb_rate_std,0.0058982274,H_per_PA
blast_proxy_last10,0.005890821,H_per_PA
HR_std,0.0058049303,H_per_PA
opp_sp_h_rate_std,0.005798128,H_per_PA
team_allowed_k_rate_vs_hand_std,0.0057660546,H_per_PA
opp_sp_bb_rate_last10,0.005734209,H_per_PA
BB_last21,0.005681793,H_per_PA
K_last10,0.0056817774,H_per_PA
sweet_spot_proxy_std,0.005667372,H_per_PA
hard_hit_proxy_last10,0.005632959,H_per_PA
h_rate_last30,0.005607723,H_per_PA
H_last14,0.005544573,H_per_PA
bb_rate_last21,0.0055329455,H_per_PA
hitter_hr_rate_vs_hand_last10_R,0.0054696663,H_per_PA
hard_hit_proxy_std,0.0054281224,H_per_PA
team_allowed_h_rate_vs_hand_last10,0.0054211593,H_per_PA
BB_last14,0.005383271,H_per_PA
team_allowed_hr_rate_vs_hand_std,0.0053748577,H_per_PA
team_allowed_bb_rate_vs_hand_last10,0.0053512626,H_per_PA
opp_sp_hr_rate_last10,0.005339808,H_per_PA
xbh_proxy_rate_std,0.0053356923,H_per_PA
team_allowed_hr_rate_vs_hand_last10,0.005328069,H_per_PA
barrel_proxy_std,0.005305586,H_per_PA
h_tt_h,0.0052493936,H_per_PA
bb_rate_last30,0.005246582,H_per_PA
HR_last30,0.0052285204,H_per_PA
h_rate_last7,0.0052165575,H_per_PA
hr_rate_last21,0.005153887,H_per_PA
K_last30,0.0051282966,H_per_PA
team_allowed_k_rate_vs_hand_last10,0.005095052,H_per_PA
sweet_spot_proxy_last10,0.0050597414,H_per_PA
opp_sp_k_rate_std,0.005053523,H_per_PA
hr_rate_last10,0.005040334,H_per_PA
h_rate_last14,0.004955793,H_per_PA
HR_last14,0.004854211,H_per_PA
hr_rate_last7,0.004729059,H_per_PA
max_h_rate_last10,0.004644797,H_per_PA
K_last14,0.004598236,H_per_PA
HR_last21,0.0044369875,H_per_PA
bb_rate_std,0.0042640427,H_per_PA
hitter_hr_rate_vs_hand_last10_L,0.004258142,H_per_PA
max_hr_rate_last10,0.004195394,H_per_PA
HR_last10,0.0,H_per_PA
HR_last7,0.0,H_per_PA
opp_sp_hr_rate,0.058835715,HR_per_PA
HR_std,0.036578182,HR_per_PA
max_EV_std,0.023258973,HR_per_PA
HR_last21,0.02212122,HR_per_PA
HR_last30,0.021978244,HR_per_PA
h_tt_hr,0.018915068,HR_per_PA
blast_proxy_last10,0.016763134,HR_per_PA
K_last21,0.016360424,HR_per_PA
K_last30,0.016171793,HR_per_PA
max_EV_last10,0.01495995,HR_per_PA
ev_la_interaction_std,0.014393115,HR_per_PA
blast_proxy_std,0.013918961,HR_per_PA
opp_sp_h_rate,0.013169382,HR_per_PA
hr_rate_std,0.012950163,HR_per_PA
hard_hit_proxy_std,0.012614739,HR_per_PA
opp_sp_ip,0.01248585,HR_per_PA
PA_last21,0.011033995,HR_per_PA
avg_LA_std,0.0107267415,HR_per_PA
avg_EV_std,0.01046516,HR_per_PA
PA_last14,0.009996308,HR_per_PA
h_rate_last21,0.009995779,HR_per_PA
h_rate_std,0.009733148,HR_per_PA
opp_sp_ip_last10,0.009276393,HR_per_PA
hitter_k_rate_vs_hand_std_L,0.009097507,HR_per_PA
K_std,0.009089638,HR_per_PA
bb_rate_last14,0.008731952,HR_per_PA
PA_last7,0.008670361,HR_per_PA
barrel_proxy_std,0.00865515,HR_per_PA
bb_rate_last30,0.008361316,HR_per_PA
hitter_bb_rate_vs_hand_std_R,0.00801523,HR_per_PA
h_rate_last7,0.007845235,HR_per_PA
hitter_k_rate_vs_hand_std_R,0.007827306,HR_per_PA
bb_rate_std,0.0075666453,HR_per_PA
H_std,0.0075388127,HR_per_PA
PA_std,0.0075158356,HR_per_PA
hitter_hr_rate_vs_hand_std_L,0.00744977,HR_per_PA
times_on_base_rate_last10,0.007396436,HR_per_PA
H_last30,0.007390914,HR_per_PA
PA_last30,0.0072635915,HR_per_PA
h_rate_last30,0.007222087,HR_per_PA
hr_rate_last21,0.007168101,HR_per_PA
hitter_h_rate_vs_hand_std_L,0.0071361386,HR_per_PA
opp_sp_k_rate_last10,0.007113407,HR_per_PA
opp_sp_ip_std,0.007056971,HR_per_PA
hitter_k_rate_vs_hand_last10_L,0.0069633033,HR_per_PA
sweet_spot_proxy_std,0.0069293613,HR_per_PA
K_last7,0.006926556,HR_per_PA
bb_rate_last21,0.006888649,HR_per_PA
team_allowed_bb_rate_vs_hand_std,0.0068238806,HR_per_PA
opp_sp_k_rate,0.006769961,HR_per_PA
hitter_bb_rate_vs_hand_last10_R,0.0067495136,HR_per_PA
team_allowed_hr_rate_vs_hand_last10,0.006701435,HR_per_PA
BB_last7,0.006646889,HR_per_PA
hitter_h_rate_vs_hand_std_R,0.006640328,HR_per_PA
BB_last14,0.0066202427,HR_per_PA
hitter_hr_rate_vs_hand_std_R,0.0066047036,HR_per_PA
hitter_hr_rate_vs_hand_last10_R,0.006536678,HR_per_PA
H_last7,0.006319589,HR_per_PA
hr_rate_last7,0.00627971,HR_per_PA
BB_last10,0.006223178,HR_per_PA
ev_spread_std,0.006091769,HR_per_PA
bb_rate_last10,0.0060402993,HR_per_PA
h_tt_k,0.0060388464,HR_per_PA
k_rate_last21,0.00601325,HR_per_PA
xbh_proxy_rate_last10,0.0060006613,HR_per_PA
team_allowed_k_rate_vs_hand_last10,0.0059800223,HR_per_PA
k_rate_last10,0.005957361,HR_per_PA
hitter_h_rate_vs_hand_last10_R,0.005913314,HR_per_PA
ev_la_interaction_last10,0.0058960123,HR_per_PA
hr_rate_last10,0.005841601,HR_per_PA
park_factor,0.005836792,HR_per_PA
opp_sp_h_rate_std,0.005783999,HR_per_PA
h_tt_bb,0.0057630423,HR_per_PA
hitter_bb_rate_vs_hand_std_L,0.00567925,HR_per_PA
team_allowed_k_rate_vs_hand_std,0.0056429445,HR_per_PA
avg_EV_last10,0.005640033,HR_per_PA
hitter_h_rate_vs_hand_last10_L,0.0056278533,HR_per_PA
K_last14,0.0056102327,HR_per_PA
k_rate_last30,0.005603499,HR_per_PA
avg_LA_last10,0.0055714133,HR_per_PA
team_allowed_h_rate_vs_hand_last10,0.0055605248,HR_per_PA
opp_sp_bb_rate,0.005533182,HR_per_PA
times_on_base_rate_std,0.005510687,HR_per_PA
BB_last21,0.0054941913,HR_per_PA
H_last21,0.005482356,HR_per_PA
sweet_spot_proxy_last10,0.0054391976,HR_per_PA
hr_rate_last30,0.0054320926,HR_per_PA
PA_last10,0.0053564203,HR_per_PA
h_rate_last14,0.005212344,HR_per_PA
k_rate_last14,0.00520285,HR_per_PA
H_last10,0.0052023134,HR_per_PA
PA_last3,0.005199328,HR_per_PA
hr_rate_last14,0.0051906114,HR_per_PA
opp_sp_hr_rate_std,0.0051383683,HR_per_PA
HR_last7,0.005101305,HR_per_PA
HR_last14,0.0050687985,HR_per_PA
team_allowed_hr_rate_vs_hand_std,0.005056217,HR_per_PA
xbh_proxy_rate_std,0.005041355,HR_per_PA
hitter_hr_rate_vs_hand_last10_L,0.0050362,HR_per_PA
h_tt_h,0.005022811,HR_per_PA
ev_spread_last10,0.0049993717,HR_per_PA
BB_std,0.0049853353,HR_per_PA
BB_last30,0.004970571,HR_per_PA
opp_sp_bb_rate_std,0.0049604317,HR_per_PA
k_rate_last7,0.004949738,HR_per_PA
opp_sp_bb_rate_last10,0.0049373833,HR_per_PA
bb_rate_last7,0.0049069636,HR_per_PA
hitter_k_rate_vs_hand_last10_R,0.0048696506,HR_per_PA
K_last10,0.0048186616,HR_per_PA
opp_sp_h_rate_last10,0.0048075733,HR_per_PA
team_allowed_bb_rate_vs_hand_last10,0.0047972156,HR_per_PA
team_allowed_h_rate_vs_hand_std,0.0047967066,HR_per_PA
HR_last10,0.004760857,HR_per_PA
opp_sp_hr_rate_last10,0.0047174757,HR_per_PA
h_rate_last10,0.0046995007,HR_per_PA
opp_sp_k_rate_std,0.0046615447,HR_per_PA
hard_hit_proxy_last10,0.0046347505,HR_per_PA
max_h_rate_last10,0.0045004715,HR_per_PA
k_rate_std,0.0043009683,HR_per_PA
barrel_proxy_last10,0.0041607968,HR_per_PA
hitter_bb_rate_vs_hand_last10_L,0.004101282,HR_per_PA
days_since_game,0.0038842384,HR_per_PA
H_last14,0.0038740498,HR_per_PA
max_hr_rate_last10,0.003652239,HR_per_PA
opp_sp_bb_rate,0.05455307,BB_per_PA
BB_std,0.0463262,BB_per_PA
BB_last21,0.032143272,BB_per_PA
BB_last7,0.02723031,BB_per_PA
BB_last30,0.023208445,BB_per_PA
opp_sp_ip,0.021159632,BB_per_PA
BB_last10,0.0188952,BB_per_PA
BB_last14,0.017655943,BB_per_PA
hitter_bb_rate_vs_hand_last10_R,0.01328036,BB_per_PA
h_tt_bb,0.01309276,BB_per_PA
PA_last21,0.01284281,BB_per_PA
hitter_bb_rate_vs_hand_std_R,0.012393357,BB_per_PA
HR_last21,0.012323178,BB_per_PA
PA_last7,0.011935847,BB_per_PA
hitter_bb_rate_vs_hand_std_L,0.011590912,BB_per_PA
H_last30,0.010132875,BB_per_PA
ev_spread_last10,0.009897297,BB_per_PA
K_std,0.009739743,BB_per_PA
PA_std,0.009698583,BB_per_PA
team_allowed_bb_rate_vs_hand_std,0.009072696,BB_per_PA
hr_rate_last10,0.008989316,BB_per_PA
K_last7,0.008894151,BB_per_PA
HR_last30,0.008876915,BB_per_PA
PA_last30,0.008334844,BB_per_PA
PA_last10,0.0082575595,BB_per_PA
PA_last14,0.008251853,BB_per_PA
avg_EV_std,0.008224841,BB_per_PA
blast_proxy_std,0.008049387,BB_per_PA
K_last30,0.007981305,BB_per_PA
hitter_k_rate_vs_hand_std_R,0.007853389,BB_per_PA
max_EV_last10,0.0077774227,BB_per_PA
bb_rate_last14,0.007658372,BB_per_PA
max_EV_std,0.007611389,BB_per_PA
opp_sp_h_rate,0.007591502,BB_per_PA
HR_std,0.007586574,BB_per_PA
hitter_hr_rate_vs_hand_std_L,0.0073273615,BB_per_PA
K_last21,0.0073122205,BB_per_PA
bb_rate_std,0.0073067634,BB_per_PA
hard_hit_proxy_std,0.0071827807,BB_per_PA
opp_sp_ip_last10,0.007145774,BB_per_PA
blast_proxy_last10,0.0071325274,BB_per_PA
hr_rate_last14,0.0068211225,BB_per_PA
hitter_hr_rate_vs_hand_std_R,0.006770562,BB_per_PA
K_last14,0.006747398,BB_per_PA
H_last7,0.0067237252,BB_per_PA
hitter_bb_rate_vs_hand_last10_L,0.0067032627,BB_per_PA
bb_rate_last10,0.0066937613,BB_per_PA
hitter_h_rate_vs_hand_std_L,0.0066793137,BB_per_PA
opp_sp_k_rate_std,0.0066735204,BB_per_PA
opp_sp_bb_rate_last10,0.006653689,BB_per_PA
hitter_k_rate_vs_hand_std_L,0.006637242,BB_per_PA
ev_la_interaction_last10,0.0065722954,BB_per_PA
team_allowed_bb_rate_vs_hand_last10,0.006567408,BB_per_PA
ev_spread_std,0.0065276227,BB_per_PA
hitter_k_rate_vs_hand_last10_R,0.0065062665,BB_per_PA
hr_rate_std,0.0063758385,BB_per_PA
ev_la_interaction_std,0.0063753407,BB_per_PA
h_rate_last7,0.0063673244,BB_per_PA
h_rate_last10,0.006340206,BB_per_PA
avg_EV_last10,0.006335724,BB_per_PA
H_std,0.0063008987,BB_per_PA
opp_sp_ip_std,0.006298569,BB_per_PA
opp_sp_k_rate,0.006274585,BB_per_PA
h_tt_hr,0.0062133353,BB_per_PA
H_last21,0.006144061,BB_per_PA
hitter_k_rate_vs_hand_last10_L,0.006140706,BB_per_PA
barrel_proxy_last10,0.006083069,BB_per_PA
H_last10,0.006048579,BB_per_PA
team_allowed_h_rate_vs_hand_std,0.0059835147,BB_per_PA
team_allowed_k_rate_vs_hand_last10,0.0059641716,BB_per_PA
hitter_h_rate_vs_hand_last10_R,0.0059364783,BB_per_PA
opp_sp_hr_rate,0.0058692633,BB_per_PA
xbh_proxy_rate_std,0.005860456,BB_per_PA
k_rate_std,0.0058597676,BB_per_PA
park_factor,0.0058215647,BB_per_PA
bb_rate_last30,0.005801672,BB_per_PA
bb_rate_last7,0.0057751834,BB_per_PA
hitter_h_rate_vs_hand_last10_L,0.0057359543,BB_per_PA
k_rate_last10,0.005683709,BB_per_PA
opp_sp_h_rate_std,0.005672599,BB_per_PA
barrel_proxy_std,0.0056715007,BB_per_PA
h_rate_last14,0.0056422283,BB_per_PA
hitter_h_rate_vs_hand_std_R,0.0056301444,BB_per_PA
hard_hit_proxy_last10,0.0056203967,BB_per_PA
PA_last3,0.005584687,BB_per_PA
sweet_spot_proxy_last10,0.005556589,BB_per_PA
team_allowed_h_rate_vs_hand_last10,0.0055533084,BB_per_PA
times_on_base_rate_std,0.005518578,BB_per_PA
hitter_hr_rate_vs_hand_last10_R,0.005502906,BB_per_PA
team_allowed_k_rate_vs_hand_std,0.005494076,BB_per_PA
avg_LA_std,0.0054279095,BB_per_PA
k_rate_last21,0.0054261247,BB_per_PA
max_hr_rate_last10,0.0054018227,BB_per_PA
k_rate_last14,0.0054011503,BB_per_PA
avg_LA_last10,0.0054004923,BB_per_PA
k_rate_last7,0.0053880783,BB_per_PA
H_last14,0.005372632,BB_per_PA
bb_rate_last21,0.0053439154,BB_per_PA
hr_rate_last21,0.0053353175,BB_per_PA
h_rate_last30,0.0052978112,BB_per_PA
opp_sp_k_rate_last10,0.005295137,BB_per_PA
h_rate_std,0.0052377493,BB_per_PA
opp_sp_bb_rate_std,0.005197957,BB_per_PA
max_h_rate_last10,0.005178501,BB_per_PA
times_on_base_rate_last10,0.0051346323,BB_per_PA
opp_sp_hr_rate_std,0.005127037,BB_per_PA
k_rate_last30,0.005079487,BB_per_PA
h_tt_h,0.0050610364,BB_per_PA
team_allowed_hr_rate_vs_hand_last10,0.005013101,BB_per_PA
h_tt_k,0.004969838,BB_per_PA
team_allowed_hr_rate_vs_hand_std,0.004927384,BB_per_PA
hr_rate_last7,0.004901946,BB_per_PA
sweet_spot_proxy_std,0.0048462776,BB_per_PA
opp_sp_hr_rate_last10,0.0046862466,BB_per_PA
HR_last14,0.0046818317,BB_per_PA
opp_sp_h_rate_last10,0.0046527935,BB_per_PA
hr_rate_last30,0.0045305956,BB_per_PA
h_rate_last21,0.004440541,BB_per_PA
hitter_hr_rate_vs_hand_last10_L,0.0044211685,BB_per_PA
days_since_game,0.0035990884,BB_per_PA
K_last10,0.003354396,BB_per_PA
HR_last7,0.003035126,BB_per_PA
HR_last10,0.0,BB_per_PA
xbh_proxy_rate_last10,0.0,BB_per_PA
k_rate_std,0.061671603,K_per_PA
opp_sp_k_rate,0.05403014,K_per_PA
h_tt_k,0.03623212,K_per_PA
k_rate_last21,0.02309119,K_per_PA
k_rate_last14,0.019201841,K_per_PA
hitter_k_rate_vs_hand_std_R,0.017437361,K_per_PA
PA_last10,0.014832163,K_per_PA
h_tt_hr,0.013444993,K_per_PA
hitter_k_rate_vs_hand_last10_R,0.013300133,K_per_PA
PA_last14,0.01250473,K_per_PA
k_rate_last30,0.0122023085,K_per_PA
opp_sp_ip,0.010656228,K_per_PA
hitter_hr_rate_vs_hand_std_R,0.010597367,K_per_PA
hitter_bb_rate_vs_hand_std_R,0.010315814,K_per_PA
PA_std,0.009912783,K_per_PA
hitter_k_rate_vs_hand_std_L,0.009870563,K_per_PA
H_std,0.009786929,K_per_PA
PA_last30,0.009706112,K_per_PA
PA_last7,0.009652096,K_per_PA
hr_rate_last7,0.009640083,K_per_PA
max_h_rate_last10,0.009608127,K_per_PA
hr_rate_std,0.009378492,K_per_PA
bb_rate_last30,0.009188066,K_per_PA
xbh_proxy_rate_std,0.00897872,K_per_PA
h_tt_bb,0.008929874,K_per_PA
max_hr_rate_last10,0.008482663,K_per_PA
opp_sp_h_rate,0.008433195,K_per_PA
opp_sp_ip_last10,0.008174736,K_per_PA
hr_rate_last14,0.008133788,K_per_PA
hr_rate_last21,0.008122616,K_per_PA
k_rate_last10,0.008065921,K_per_PA
PA_last21,0.008010223,K_per_PA
opp_sp_ip_std,0.007855279,K_per_PA
h_rate_last21,0.0076053315,K_per_PA
hitter_k_rate_vs_hand_last10_L,0.0072955303,K_per_PA
PA_last3,0.007133653,K_per_PA
team_allowed_h_rate_vs_hand_std,0.00711151,K_per_PA
bb_rate_last14,0.006935747,K_per_PA
ev_la_interaction_last10,0.0068758377,K_per_PA
hitter_h_rate_vs_hand_std_R,0.006863922,K_per_PA
days_since_game,0.0068538575,K_per_PA
bb_rate_last10,0.006778224,K_per_PA
opp_sp_hr_rate_std,0.006765759,K_per_PA
bb_rate_last7,0.0067460355,K_per_PA
sweet_spot_proxy_last10,0.006740585,K_per_PA
H_last21,0.0067202593,K_per_PA
h_rate_last30,0.006693225,K_per_PA
hitter_bb_rate_vs_hand_std_L,0.006672848,K_per_PA
ev_spread_std,0.0066633928,K_per_PA
HR_last30,0.0066084266,K_per_PA
max_EV_std,0.0065969103,K_per_PA
bb_rate_last21,0.006587572,K_per_PA
ev_spread_last10,0.0065610274,K_per_PA
hitter_hr_rate_vs_hand_std_L,0.0065095555,K_per_PA
K_last7,0.0065002413,K_per_PA
times_on_base_rate_last10,0.006468912,K_per_PA
hitter_hr_rate_vs_hand_last10_R,0.006455897,K_per_PA
HR_std,0.006443036,K_per_PA
hitter_h_rate_vs_hand_std_L,0.0063802633,K_per_PA
BB_last30,0.006330158,K_per_PA
team_allowed_hr_rate_vs_hand_std,0.0062847002,K_per_PA
H_last7,0.0062799198,K_per_PA
K_std,0.0062142042,K_per_PA
barrel_proxy_std,0.006187911,K_per_PA
ev_la_interaction_std,0.0061514024,K_per_PA
h_rate_last10,0.006148803,K_per_PA
opp_sp_k_rate_std,0.0061324816,K_per_PA
barrel_proxy_last10,0.006080153,K_per_PA
opp_sp_h_rate_last10,0.0060745846,K_per_PA
max_EV_last10,0.00605633,K_per_PA
hard_hit_proxy_last10,0.0060402537,K_per_PA
hard_hit_proxy_std,0.005981643,K_per_PA
HR_last7,0.0059534824,K_per_PA
h_rate_last7,0.0059239212,K_per_PA
team_allowed_bb_rate_vs_hand_last10,0.0059075663,K_per_PA
hitter_bb_rate_vs_hand_last10_L,0.005850113,K_per_PA
H_last30,0.0058266176,K_per_PA
times_on_base_rate_std,0.0058219107,K_per_PA
opp_sp_bb_rate_std,0.0058066235,K_per_PA
avg_LA_std,0.0058039837,K_per_PA
opp_sp_h_rate_std,0.005803298,K_per_PA
K_last14,0.0057973177,K_per_PA
xbh_proxy_rate_last10,0.0057817367,K_per_PA
K_last30,0.005751978,K_per_PA
hitter_h_rate_vs_hand_last10_R,0.0057510007,K_per_PA
team_allowed_h_rate_vs_hand_last10,0.0056999424,K_per_PA
opp_sp_bb_rate_last10,0.0056449873,K_per_PA
opp_sp_hr_rate_last10,0.005568158,K_per_PA
opp_sp_hr_rate,0.0055546025,K_per_PA
opp_sp_bb_rate,0.0055533214,K_per_PA
avg_EV_last10,0.005514438,K_per_PA
avg_LA_last10,0.005511844,K_per_PA
team_allowed_k_rate_vs_hand_last10,0.0054950872,K_per_PA
hr_rate_last30,0.0054664817,K_per_PA
BB_std,0.00541726,K_per_PA
bb_rate_std,0.0054139686,K_per_PA
team_allowed_hr_rate_vs_hand_last10,0.005408195,K_per_PA
k_rate_last7,0.0053899256,K_per_PA
H_last10,0.00538704,K_per_PA
team_allowed_k_rate_vs_hand_std,0.0053853625,K_per_PA
hitter_h_rate_vs_hand_last10_L,0.0053411247,K_per_PA
avg_EV_std,0.005313017,K_per_PA
blast_proxy_std,0.0052819448,K_per_PA
h_rate_std,0.0052311886,K_per_PA
H_last14,0.0052206265,K_per_PA
BB_last21,0.005200028,K_per_PA
team_allowed_bb_rate_vs_hand_std,0.005195066,K_per_PA
park_factor,0.005183184,K_per_PA
hr_rate_last10,0.0050515896,K_per_PA
BB_last7,0.0050443495,K_per_PA
K_last10,0.004875262,K_per_PA
opp_sp_k_rate_last10,0.0048385365,K_per_PA
BB_last10,0.004837036,K_per_PA
h_tt_h,0.0048225876,K_per_PA
sweet_spot_proxy_std,0.004678197,K_per_PA
HR_last21,0.004661981,K_per_PA
hitter_bb_rate_vs_hand_last10_R,0.004625956,K_per_PA
BB_last14,0.0046200007,K_per_PA
h_rate_last14,0.004593497,K_per_PA
blast_proxy_last10,0.004468107,K_per_PA
K_last21,0.004465922,K_per_PA
hitter_hr_rate_vs_hand_last10_L,0.003282321,K_per_PA
HR_last10,0.0,K_per_PA
HR_last14,0.0,K_per_PA
opp_sp_h_rate,0.048653815,TB_per_PA
opp_sp_hr_rate,0.04046425,TB_per_PA
HR_std,0.018952522,TB_per_PA
PA_last14,0.018435786,TB_per_PA
PA_std,0.018101012,TB_per_PA
max_EV_std,0.017948512,TB_per_PA
PA_last21,0.017176898,TB_per_PA
hitter_hr_rate_vs_hand_std_R,0.016551334,TB_per_PA
PA_last30,0.016040754,TB_per_PA
HR_last30,0.015210671,TB_per_PA
opp_sp_ip,0.015037731,TB_per_PA
avg_EV_std,0.012141563,TB_per_PA
PA_last10,0.011295492,TB_per_PA
PA_last7,0.011085916,TB_per_PA
H_std,0.010612844,TB_per_PA
H_last30,0.010459655,TB_per_PA
hitter_bb_rate_vs_hand_std_L,0.01038643,TB_per_PA
h_tt_hr,0.010302324,TB_per_PA
hitter_k_rate_vs_hand_last10_R,0.009623265,TB_per_PA
max_EV_last10,0.009517232,TB_per_PA
K_last30,0.00933549,TB_per_PA
hitter_bb_rate_vs_hand_std_R,0.009252965,TB_per_PA
blast_proxy_std,0.009124749,TB_per_PA
opp_sp_ip_last10,0.008647414,TB_per_PA
hitter_h_rate_vs_hand_std_R,0.008645862,TB_per_PA
HR_last10,0.008522156,TB_per_PA
H_last21,0.008407446,TB_per_PA
hitter_hr_rate_vs_hand_last10_R,0.008235953,TB_per_PA
hitter_k_rate_vs_hand_std_R,0.008204996,TB_per_PA
blast_proxy_last10,0.008074825,TB_per_PA
hitter_h_rate_vs_hand_last10_L,0.007832082,TB_per_PA
K_std,0.007815656,TB_per_PA
hitter_bb_rate_vs_hand_last10_L,0.007680441,TB_per_PA
h_tt_bb,0.0076687224,TB_per_PA
hitter_h_rate_vs_hand_std_L,0.0076355445,TB_per_PA
hitter_k_rate_vs_hand_last10_L,0.0075469664,TB_per_PA
hitter_bb_rate_vs_hand_last10_R,0.0074294605,TB_per_PA
opp_sp_ip_std,0.007426402,TB_per_PA
