player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,TB,CLE,Drew Rasmussen,656876,,,,,5.19,16.0,2.68,5.0,4.83,1.59,4.833,,1.586,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,CLE,TB,Parker Messick,800048,,,,,5.19,16.0,2.69,5.25,4.76,1.52,4.765,,1.52,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,WSH,AZ,Miles Mikolas,571945,,,,,4.63,14.0,2.81,5.25,3.69,1.59,3.692,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,AZ,WSH,Kohl Drake,684442,,,,,4.15,12.0,2.66,5.0,3.69,1.52,3.692,,1.52,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,PIT,CHC,Braxton Ashcraft,677952,,,,,5.53,17.0,2.72,5.0,7.25,1.59,7.25,,1.586,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,CHC,PIT,Jameson Taillon,592791,,,,,4.63,14.0,2.83,5.0,4.04,1.88,4.037,,1.885,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,BOS,TOR,Ranger Suarez,624133,,,,,5.53,17.0,2.66,5.25,5.62,1.09,5.625,,1.093,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,TOR,BOS,Kevin Gausman,592332,,,,,5.53,17.0,2.81,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,BAL,ATL,Shane Baz,669358,,,,,5.53,17.0,2.81,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,ATL,BAL,Reynaldo López,625643,,,,,4.17,12.0,2.87,5.0,4.04,2.08,4.037,,2.078,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,DET,KC,Framber Valdez,664285,,,,,5.19,16.0,2.8,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,KC,DET,Luinder Avila,679883,,,,,4.17,12.0,2.89,5.0,4.34,2.08,4.337,,2.078,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,NYM,LAD,Freddy Peralta,642547,,,,,5.19,16.0,2.89,5.0,4.5,2.08,4.5,,2.078,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
pitcher,LAD,NYM,Emmet Sheehan,686218,,,,,5.19,16.0,2.83,5.0,4.76,1.87,4.765,,1.87,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-26
