player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,PHI,Kyle Bradish,680694,,,,,5.19,16.0,2.96,5.25,4.83,2.08,4.833,,2.078,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,PHI,BAL,Zack Wheeler,554430,,,,,5.53,17.0,2.81,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,ATL,WSH,JR Ritchie,702275,,,,,4.17,12.0,3.26,5.25,4.34,3.09,4.337,,3.091,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,WSH,ATL,Cade Cavalli,676917,,,,,5.53,17.0,2.78,5.25,4.76,1.52,4.765,,1.52,,5.25,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,TOR,STL,Max Scherzer,453286,,,,,4.17,12.0,2.81,5.0,3.28,1.88,3.28,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,STL,TOR,Matthew Liberatore,669461,,,,,4.17,12.0,2.86,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,CLE,AZ,Gavin Williams,668909,,,,,4.63,14.0,2.82,5.32,5.62,1.59,5.625,,1.586,,5.316,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,AZ,CLE,Merrill Kelly,518876,,,,,5.19,16.0,2.91,5.25,3.69,1.87,3.692,,1.87,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,CIN,PIT,Chase Burns,695505,,,,,5.53,17.0,2.73,5.0,5.62,1.59,5.625,,1.586,,5.0,,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,PIT,CIN,Mitch Keller,656605,,,,,4.63,14.0,2.9,5.25,4.04,1.88,4.037,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,TB,CWS,Griffin Jax,643377,,,,,4.17,12.0,2.77,5.0,4.76,1.88,4.765,,1.885,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,CWS,TB,Anthony Kay,641743,,,,,4.17,12.0,2.9,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,MIA,NYM,Sandy Alcantara,645261,,,,,5.53,17.0,2.71,5.4,4.76,1.09,4.765,,1.093,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,HOU,TEX,Peter Lambert,663567,,,,,5.19,16.0,2.9,5.25,5.62,1.88,5.625,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,TEX,HOU,Kumar Rocker,677958,,,,,4.17,12.0,2.9,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,CHC,NYY,Colin Rea,607067,,,,,4.63,14.0,2.89,5.25,3.82,1.87,3.82,,1.87,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,NYY,CHC,Gerrit Cole,543037,,,,,5.19,16.0,2.9,5.25,5.62,1.88,5.625,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,COL,KC,Kyle Freeland,607536,,,,,4.63,14.0,2.86,5.4,3.28,1.59,3.28,,1.586,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,KC,COL,Seth Lugo,607625,,,,,5.19,16.0,2.85,5.32,3.71,1.59,3.714,,1.586,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,LAA,MIL,Walbert Ureña,700712,,,,,5.19,16.0,3.18,5.0,4.76,3.09,4.765,,3.091,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,MIL,LAA,Jacob Misiorowski,694819,,,,,5.53,17.0,2.4,5.0,10.5,1.09,10.5,,1.093,,5.0,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,ATH,DET,Gage Jump,695611,,,,,5.19,16.0,2.79,5.2,5.62,1.59,5.625,,1.586,,5.197,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,DET,ATH,Keider Montero,672456,,,,,4.63,14.0,2.8,5.25,4.34,1.87,4.337,,1.87,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,SF,SD,Landen Roupp,694738,,,,,5.19,16.0,2.97,5.25,5.62,2.08,5.625,,2.078,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,SEA,MIN,George Kirby,669923,,,,,5.53,17.0,2.8,5.4,5.62,1.52,5.625,,1.52,,5.4,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,MIN,SEA,Taj Bradley,671737,,,,,5.53,17.0,2.9,5.25,5.62,1.88,5.625,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,LAD,BOS,Emmet Sheehan,686218,,,,,4.63,14.0,2.71,5.0,4.76,1.52,4.765,,1.52,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
pitcher,BOS,LAD,Jake Bennett,687562,,,,,5.19,16.0,2.71,5.4,4.34,1.09,4.337,,1.093,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-02
hitter,BAL,PHI,Dylan Beavers,687637,1.0,LF,Confirmed,3.93,,,,,1.17,0.3,1.168,,0.296,,0.909,,0.222,,0.91,0.55,0.45,1.91,0.22,1.81,1.813,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-02
hitter,BAL,PHI,Pete Alonso,624413,2.0,1B,Confirmed,4.35,,,,,1.85,0.37,1.851,,0.37,,1.195,,0.558,,1.2,0.87,0.78,2.85,0.56,2.72,2.716,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-02
hitter,BAL,PHI,Gunnar Henderson,683002,3.0,SS,Confirmed,4.35,,,,,1.61,0.25,1.61,,0.247,,1.022,,0.311,,1.02,0.63,0.63,2.28,0.31,1.82,1.823,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-02
