player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,CWS,Troy Melton,675512,,,,,5.53,17.0,2.64,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,CWS,DET,Anthony Kay,641743,,,,,4.63,14.0,2.81,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,CHC,STL,Matthew Boyd,571510,,,,,5.19,16.0,2.71,5.4,4.04,1.09,4.037,,1.093,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,STL,CHC,Michael McGreevy,700241,,,,,4.63,14.0,3.03,5.32,4.34,1.59,4.337,,1.586,,5.316,,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,NYY,TOR,Cam Schlittler,693645,,,,,5.53,17.0,2.4,5.0,7.33,1.09,7.333,,1.093,,5.0,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,SF,COL,Logan Webb,657277,,,,,5.53,17.0,2.95,5.4,4.76,1.88,4.765,,1.885,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,COL,SF,Michael Lorenzen,547179,,,,,4.22,13.0,2.95,5.4,3.28,1.88,3.28,,1.885,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,NYM,WSH,Sean Manaea,640455,,,,,4.63,14.0,2.94,5.32,4.34,1.88,4.337,,1.885,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,BAL,TB,Kyle Bradish,680694,,,,,4.63,14.0,2.83,5.0,4.76,2.08,4.765,,2.078,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
pitcher,CIN,MIA,Brady Singer,663903,,,,,5.53,17.0,2.91,5.32,4.34,1.52,4.337,,1.52,,5.316,,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-15
