player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,SEA,HOU,George Kirby,669923,,,,,5.0,15.0,2.23,4.3,5.17,1.26,5.039277338283587,5.291190471747919,1.216900534993062,1.3767738464090131,4.093835147283126,5.11684191460319,0.7054473044848948,0.8066273931483566,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.74
pitcher,HOU,SEA,Mike Burrows,681347,,,,,4.24,13.0,2.18,4.0,4.35,1.56,4.097757679910605,4.610494167413344,1.5062604075394317,1.7372550074420685,3.90775578476081,4.372533006049424,0.6873746518150508,0.723957787421574,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.7
pitcher,BAL,AZ,Dean Kremer,665152,,,,,4.74,14.0,2.35,4.62,4.32,1.28,4.387375822736195,4.254950380787165,1.2606650577423988,1.3518253173812482,4.516824040213304,5.029964308023504,0.7043458730065599,0.7300860258059142,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.71
pitcher,AZ,BAL,Ryne Nelson,669194,,,,,4.8,14.0,2.64,4.9,4.61,1.6,4.758010715665605,4.4537153818376,1.496736426059836,1.9012886006299152,4.85638268949216,5.066637969196241,0.8389308133669428,0.8518047561434658,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.84
pitcher,PIT,WSH,Paul Skenes,694973,,,,,5.09,15.0,2.08,4.2,7.21,1.29,7.114893375495601,7.304193812749485,1.2248672871880464,1.4780363398131495,4.082174299579303,4.6830491785156125,0.5332466011380382,0.6318419427735862,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.56
pitcher,WSH,PIT,Cade Cavalli,676917,,,,,4.53,14.0,2.39,4.62,4.49,1.6,4.95440637948153,4.022213596359501,1.5480146401867856,1.7657262435447996,4.555135473707038,4.857617739183262,0.621834689711999,0.6902459613888493,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.64
pitcher,PHI,CHC,Cristopher Sánchez,650911,,,,,5.35,16.0,2.47,5.17,5.65,1.26,5.377454886212846,5.92686644979776,1.2175622286602947,1.3892186168108502,5.085920424013952,5.529610091769489,0.662934932929162,0.7291617113151738,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.68
pitcher,CHC,PHI,Javier Assad,665871,,,,,4.56,14.0,2.57,4.87,4.11,1.62,4.282692595304865,3.9301335111955207,1.5611256749162217,1.8002152775519369,4.857051673195027,4.927519196060929,0.6332310732085427,0.6741128828811046,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.65
pitcher,NYY,LAA,Will Warren,701542,,,,,4.8,14.0,2.45,4.46,5.56,1.82,5.638293076198202,5.485012664311919,1.7561504740127816,2.01575317773202,4.393470009306347,4.750665192411647,0.6353513963515213,0.7354195392711936,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.67
pitcher,LAA,NYY,Yusei Kikuchi,579328,,,,,4.8,14.0,2.37,4.28,4.63,1.95,4.856567568411768,4.408928602609869,1.903801148801372,2.104054788700448,4.102094596388174,4.988830469494718,0.5976408920085586,0.6826467764397599,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.62
pitcher,ATL,MIA,Grant Holmes,656550,,,,,4.9,15.0,2.51,4.45,5.24,2.07,4.751841728684499,5.721986573557596,2.0181595564426065,2.2202234636977485,4.383081871613397,4.737421230281889,0.624425651426507,0.6910787408273564,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.64
pitcher,MIA,ATL,Eury Pérez,691587,,,,,4.32,13.0,2.19,4.0,5.55,1.72,6.050079202092399,5.041348380262436,1.6699221404738702,1.8846302871371965,3.9325261180099176,4.259850096580098,0.7289352248620892,0.7094073353588781,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.72
pitcher,MIN,BOS,Bailey Ober,641927,,,,,5.14,15.0,2.47,4.83,4.1,1.25,4.077608431285857,4.127344439581102,1.2098298198344652,1.3745203691311794,4.640795535827187,5.574328989484264,0.8460991202822471,0.9036477019477016,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.86
pitcher,BOS,MIN,Garrett Crochet,676979,,,,,5.41,16.0,2.11,3.89,8.32,1.43,8.785479050007574,7.84758068207882,1.3493923440889946,1.6908651059000392,3.636631535092116,4.893577467267464,0.8117940718439095,0.9443468604987534,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.85
pitcher,STL,CLE,Matthew Liberatore,669461,,,,,4.67,14.0,2.34,4.65,3.92,1.36,4.0112150456368125,3.829566666690203,1.327053970338162,1.4758956495109632,4.547601106767106,5.038403898153952,0.599680173741532,0.6693808187950557,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.62
pitcher,CLE,STL,Gavin Williams,668909,,,,,5.41,16.0,2.45,4.38,7.13,2.1,7.30559221616129,6.9505033513926815,2.014448777872565,2.343298466729582,4.230592894445529,4.958637127372048,0.6199347461062846,0.7618720735495211,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.66
pitcher,ATH,TEX,Luis Severino,622663,,,,,4.96,15.0,2.44,4.92,4.44,1.5,4.583251812460263,4.2961609912234175,1.4630822375915542,1.607471312581136,4.830693791626508,5.259352002690335,0.6002050035479628,0.6990433605348177,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.63
pitcher,TEX,ATH,Nathan Eovaldi,543135,,,,,5.41,16.0,2.35,4.92,5.95,1.24,6.324595449277783,5.578790018224007,1.2050282535893186,1.363838409937076,4.7817763141680985,5.483472623854478,0.5617206095696071,0.7501425697913829,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.62
pitcher,LAD,NYM,Justin Wrobleski,680736,,,,,4.49,13.0,2.53,4.73,4.55,1.76,4.96410141150249,4.135704913591077,1.6272945926842934,2.164292780464528,4.714711556605621,4.7710258738101015,0.6050871474998332,0.6156464686909547,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.61
pitcher,NYM,LAD,David Peterson,656849,,,,,4.74,14.0,2.63,4.98,3.84,1.91,3.249541561868873,4.429494924062608,1.8475208520616733,2.089480194507068,4.946374926737777,5.111589035786415,0.6364189338923536,0.6653013889604332,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13,0.65
hitter,SEA,HOU,Brendan Donovan,680977,1.0,3B,Confirmed,4.13,,,,,0.58,0.54,0.5125858123569794,0.6511610001640552,0.542491222643197,0.5361129526252197,0.6326530612244898,0.5879586625301109,0.031227909956663264,0.03053202614317903,0.61,0.45,0.35,1.78,0.03,0.89,1.0625,0.751349765258216,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Cal Raleigh,663728,2.0,DH,Confirmed,4.13,,,,,0.58,0.54,0.5125858123569794,0.6511610001640552,0.542491222643197,0.5361129526252197,0.6326530612244898,0.5879586625301109,0.031227909956663264,0.03053202614317903,0.61,0.5,0.4,1.82,0.03,0.89,1.0625,0.751349765258216,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Julio Rodríguez,677594,3.0,CF,Confirmed,4.14,,,,,0.58,0.54,0.5125858123569794,0.6527376611814015,0.5424912226431972,0.5374110469415037,0.6326530612244898,0.589382291252944,0.031227909956663236,0.030605953567254516,0.61,0.46,0.42,1.84,0.03,0.89,1.0625,0.753169014084507,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Josh Naylor,647304,4.0,1B,Confirmed,4.05,,,,,0.58,0.53,0.5125858123569794,0.6385477120252842,0.5424912226431968,0.5257281980949489,0.6326530612244898,0.5765696327474452,0.03122790995666325,0.029940606750575076,0.6,0.4,0.36,1.62,0.03,0.88,1.0625,0.7367957746478873,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Randy Arozarena,668227,5.0,LF,Confirmed,3.96,,,,,0.57,0.53,0.5125858123569794,0.6243577628691668,0.542491222643197,0.5140453492483946,0.6326530612244898,0.5637569742419465,0.03122790995666325,0.029275259933895625,0.59,0.45,0.39,1.74,0.03,0.87,1.0625,0.7204225352112675,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Luke Raley,670042,6.0,RF,Confirmed,2.37,,,,,0.44,0.43,0.5125858123569794,0.37366866111109226,0.5424912226431974,0.3076483529592665,0.6326530612244898,0.33740000731146796,0.03122790995666327,0.017520799505892085,0.47,0.2,0.2,0.87,0.02,0.72,1.0625,0.4311619718309859,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,J.P. Crawford,641487,7.0,SS,Confirmed,3.77,,,,,0.55,0.52,0.5125858123569794,0.5944012035395856,0.542491222643197,0.48938155723900206,0.6326530612244898,0.5367080285081157,0.03122790995666325,0.027870638876461247,0.58,0.38,0.33,1.65,0.03,0.86,1.0625,0.685856807511737,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Mitch Garver,641598,8.0,C,Confirmed,1.87,,,,,0.88,0.11,0.9784957389415124,0.7893475970395182,0.1393159947845987,0.0763993787207262,0.2527923627449514,0.1730507923613232,0.0814203700037805,0.0551988088553405,0.21,0.15,0.13,0.62,0.07,0.39,0.478,0.3239351068429429,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,SEA,HOU,Cole Young,702284,9.0,2B,Confirmed,3.02,,,,,0.49,0.47,0.5125858123569794,0.476151627238607,0.542491222643197,0.3920244835177153,0.6326530612244898,0.42993587429562585,0.03122790995666325,0.02232608207079919,0.52,0.27,0.24,1.19,0.03,0.78,1.0625,0.5494131455399061,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Jose Altuve,514888,1.0,2B,Confirmed,3.54,,,,,1.06,0.13,1.0871934604904636,1.040557552796291,0.14826740825313223,0.11667714969584213,0.6326530612244898,0.5479051472109471,0.11152000167874211,0.10191459202961045,0.59,0.36,0.26,1.35,0.11,1.02,1.1121495327102804,0.9401423076923073,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Yordan Alvarez,670541,2.0,LF,Confirmed,3.98,,,,,1.13,0.14,1.0871934604904636,1.1698923898670164,0.14826740825313228,0.1311793942908056,0.6326530612244898,0.6160063519490309,0.11152000167874206,0.11458194245136988,0.62,0.46,0.31,1.59,0.11,1.08,1.1121495327102804,1.0569961538461534,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Isaac Paredes,670623,3.0,DH,Confirmed,3.68,,,,,1.08,0.13,1.0871934604904636,1.0817095464097035,0.1482674082531323,0.12129150024878509,0.6326530612244898,0.5695737123548829,0.11152000167874206,0.10594511261835197,0.6,0.36,0.29,1.31,0.11,1.04,1.1121495327102804,0.9773230769230766,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Christian Walker,572233,4.0,1B,Confirmed,3.84,,,,,1.11,0.14,1.0871934604904636,1.1287403962536036,0.1482674082531323,0.1265650437378627,0.6326530612244898,0.5943377868050951,0.11152000167874206,0.11055142186262822,0.61,0.44,0.39,1.74,0.11,1.06,1.1121495327102804,1.0198153846153843,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Carlos Correa,621043,5.0,SS,Confirmed,4.2,,,,,0.8,0.16,0.7958794182277432,0.8113376852056036,0.1518996641668044,0.1654500689280586,0.8317296424460757,0.905680794332381,0.2614903734609775,0.278221173937022,0.87,0.51,0.43,2.04,0.27,1.63,1.539,1.7073039256043496,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Cam Smith,701358,6.0,RF,Confirmed,2.65,,,,,0.93,0.12,1.0871934604904636,0.7789484505395963,0.14826740825313234,0.08734306403784793,0.6326530612244898,0.41015498308164117,0.11152000167874206,0.07629199685832418,0.51,0.2,0.2,0.85,0.09,0.89,1.1121495327102804,0.7037788461538459,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Taylor Trammell,666211,7.0,CF,Confirmed,3.73,,,,,1.09,0.14,1.0871934604904636,1.0964066869859224,0.14826740825313228,0.12293948258912181,0.6326530612244898,0.5773124856205741,0.11152000167874206,0.10738458425718837,0.6,0.29,0.22,1.1,0.11,1.05,1.1121495327102804,0.9906019230769227,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Yainer Diaz,673237,8.0,C,Confirmed,3.97,,,,,1.13,0.14,1.0871934604904636,1.1669529617517727,0.14826740825313237,0.13084979782273826,0.6326530612244898,0.6144585972958927,0.11152000167874206,0.11429404812360265,0.62,0.39,0.33,1.64,0.11,1.08,1.1121495327102804,1.0543403846153843,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
hitter,HOU,SEA,Nick Allen,669397,9.0,SS,Confirmed,3.5,,,,,1.06,0.13,1.0871934604904636,1.0287998403353158,0.14826740825313234,0.11535876382357277,0.6326530612244898,0.541714128598394,0.111520001678742,0.10076301471854132,0.58,0.27,0.22,1.12,0.11,1.01,1.1121495327102804,0.9295192307692305,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-13,
