player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,NYY,Shane Baz,669358,,,,,5.53,17.0,2.85,5.32,4.76,1.59,4.765,,1.586,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,NYY,BAL,Carlos Rodón,607074,,,,,5.19,16.0,3.0,5.0,5.62,2.5,5.625,,2.5,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,PIT,DET,Braxton Ashcraft,677952,,,,,5.53,17.0,2.55,5.0,5.62,1.59,5.625,,1.586,,5.0,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,DET,PIT,Keider Montero,672456,,,,,4.63,14.0,2.73,5.25,4.04,1.88,4.037,,1.885,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,CLE,SF,Foster Griffin,656492,,,,,5.53,17.0,2.66,5.25,4.76,1.09,4.765,,1.093,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,SF,CLE,Carson Whisenhunt,687931,,,,,4.17,12.0,2.99,5.25,3.71,1.88,3.714,,1.885,,5.25,,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,CIN,STL,Andrew Abbott,671096,,,,,5.19,16.0,2.92,5.32,4.34,1.88,4.337,,1.885,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,STL,CIN,Kyle Leahy,681517,,,,,4.63,14.0,2.81,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,TB,TOR,Nick Martinez,607259,,,,,5.19,16.0,2.68,5.32,3.71,1.09,3.714,,1.093,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,TOR,TB,José Soriano,667755,,,,,5.19,16.0,2.81,5.1,4.76,2.08,4.765,,2.078,,5.103,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,PHI,MIA,Zack Wheeler,554430,,,,,5.19,16.0,2.55,5.0,4.76,1.52,4.765,,1.52,,5.0,,0.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,BOS,AZ,Ranger Suarez,624133,,,,,5.19,16.0,2.66,5.25,4.04,1.09,4.037,,1.093,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,AZ,BOS,Merrill Kelly,518876,,,,,5.19,16.0,2.88,5.4,3.69,1.59,3.692,,1.586,,5.4,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,NYM,SD,Zac Thornton,804267,,,,,4.63,14.0,2.85,5.32,4.04,1.59,4.037,,1.586,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,SD,NYM,Robbie Ray,592662,,,,,4.63,14.0,3.12,5.32,4.34,2.5,4.337,,2.5,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,MIN,ATL,Zebby Matthews,805673,,,,,4.63,14.0,2.9,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,ATL,MIN,Tyler Mahle,641816,,,,,5.53,17.0,2.77,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,MIL,SEA,Kyle Harrison,690986,,,,,5.19,16.0,2.66,5.0,5.62,1.52,5.625,,1.52,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,SEA,MIL,Bryce Miller,682243,,,,,5.53,17.0,2.81,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
pitcher,TEX,WSH,Cal Quantrill,615698,,,,,4.14,12.0,2.44,4.05,3.28,1.87,3.28,,1.87,,4.048,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-18
