player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BOS,TB,Jake Bennett,687562,,,,,4.63,14.0,2.81,5.32,4.34,1.52,4.337,,1.52,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,NYY,LAD,Gerrit Cole,543037,,,,,4.63,14.0,2.64,5.0,4.34,1.87,4.337,,1.87,,5.0,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,LAD,NYY,Roki Sasaki,808963,,,,,4.63,14.0,2.81,5.0,4.76,1.88,4.765,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,ATL,TEX,Chris Sale,519242,,,,,5.53,17.0,2.49,5.25,5.62,1.09,5.625,,1.093,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,CWS,TOR,Anthony Kay,641743,,,,,4.63,14.0,2.81,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,MIL,MIA,Logan Henderson,701656,,,,,4.17,12.0,2.55,5.0,4.34,1.59,4.337,,1.586,,5.0,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,MIA,MIL,Sandy Alcantara,645261,,,,,5.53,17.0,2.86,5.4,4.76,1.59,4.765,,1.586,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,CHC,MIN,Colin Rea,607067,,,,,4.17,12.0,2.96,5.25,4.04,2.08,4.037,,2.078,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,MIN,CHC,Bailey Ober,641927,,,,,5.19,16.0,3.38,6.62,3.71,1.88,3.714,,1.885,,6.625,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,HOU,BAL,Peter Lambert,663567,,,,,5.19,16.0,2.89,5.25,4.34,1.87,4.337,,1.87,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,BAL,HOU,Dean Kremer,665152,,,,,4.17,12.0,2.9,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,KC,SD,Seth Lugo,607625,,,,,4.63,14.0,2.94,5.32,4.34,1.88,4.337,,1.885,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,SD,KC,Michael King,650633,,,,,5.19,16.0,2.81,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,CIN,COL,Brady Singer,663903,,,,,4.63,14.0,2.98,5.25,4.34,1.88,4.337,,1.885,,5.25,,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,LAA,DET,Reid Detmers,672282,,,,,5.53,17.0,2.81,5.25,5.18,1.58,5.182,,1.577,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,DET,LAA,Troy Melton,675512,,,,,5.53,17.0,2.84,5.4,4.76,1.52,4.765,,1.52,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,ATH,WSH,Gage Jump,695611,,,,,5.19,16.0,2.89,5.25,5.62,1.87,5.625,,1.87,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,WSH,ATH,Cade Cavalli,676917,,,,,5.19,16.0,2.9,5.25,5.62,1.88,5.625,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,AZ,STL,Merrill Kelly,518876,,,,,5.19,16.0,2.92,5.32,3.28,1.88,3.28,,1.885,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,STL,AZ,Michael McGreevy,700241,,,,,5.19,16.0,3.06,5.4,4.34,1.87,4.337,,1.87,,5.4,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,SEA,SF,Bryce Miller,682243,,,,,5.19,16.0,2.63,5.0,5.62,1.59,5.625,,1.586,,5.0,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
pitcher,SF,SEA,Landen Roupp,694738,,,,,5.19,16.0,2.81,5.0,4.76,1.87,4.765,,1.87,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17
hitter,BOS,TB,Anthony Seigler,678011,1.0,2B,Confirmed,4.38,,,,,0.66,0.64,0.658,,0.642,,0.81,,0.043,,0.81,0.47,0.29,1.57,0.04,1.25,1.25,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-17
hitter,BOS,TB,Ceddanne Rafaela,678882,2.0,CF,Confirmed,4.65,,,,,0.66,0.3,0.658,,0.296,,0.911,,0.046,,0.91,0.45,0.33,1.68,0.05,1.38,1.382,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-17
hitter,BOS,TB,Wilyer Abreu,677800,3.0,RF,Confirmed,4.65,,,,,0.75,0.64,0.747,,0.642,,0.836,,0.061,,0.84,0.49,0.36,1.68,0.06,1.34,1.338,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-17
hitter,BOS,TB,Caleb Durbin,702332,4.0,3B,Confirmed,4.38,,,,,0.44,0.53,0.443,,0.529,,0.848,,0.038,,0.85,0.46,0.34,1.65,0.04,1.29,1.285,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-17
