player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,MIA,TEX,Eury Pérez,691587,,,,,5.36,16.0,2.35,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,TEX,MIA,Jacob deGrom,594798,,,,,5.7,17.0,2.34,4.6,5.59,1.55,5.59,,1.555,,4.601,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,NYM,CHC,Nolan McLean,690997,,,,,5.7,17.0,2.35,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,CHC,NYM,Javier Assad,665871,,,,,4.42,13.0,2.08,4.52,1.8,1.55,1.8,,1.555,,4.524,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,CHC,NYM,Shota Imanaga,684007,,,,,5.7,17.0,2.47,4.65,4.91,1.55,4.912,,1.555,,4.65,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,CLE,CWS,Tanner Bibee,676440,,,,,5.33,16.0,2.44,4.52,4.91,1.6,4.912,,1.599,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,COL,BOS,Kyle Freeland,607536,,,,,4.42,13.0,2.77,5.53,4.03,1.55,4.026,,1.555,,5.533,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,BOS,COL,Ranger Suarez,624133,,,,,5.33,16.0,2.47,4.65,4.91,1.55,4.912,,1.555,,4.65,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,LAA,BAL,José Soriano,667755,,,,,5.7,17.0,2.63,4.52,5.59,2.5,5.59,,2.5,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,BAL,LAA,Trey Gibson,694346,,,,,4.87,15.0,2.39,4.65,4.3,1.55,4.303,,1.555,,4.65,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,PIT,SEA,Braxton Ashcraft,677952,,,,,6.5,20.0,2.12,4.65,6.89,1.55,6.895,,1.555,,4.65,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,SEA,PIT,Bryan Woo,693433,,,,,5.7,17.0,2.35,4.52,6.89,1.55,6.895,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,KC,TB,Noah Cameron,702070,,,,,5.33,16.0,2.55,4.89,4.71,1.55,4.714,,1.555,,4.889,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,DET,NYY,Tarik Skubal,669373,,,,,6.21,19.0,2.42,4.52,6.89,1.55,6.895,,1.555,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,NYY,DET,Ryan Weathers,677960,,,,,5.7,17.0,2.35,4.65,5.59,1.55,5.59,,1.555,,4.65,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,PHI,WSH,Aaron Nola,605400,,,,,5.33,16.0,2.47,4.65,4.71,1.55,4.714,,1.555,,4.65,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,TOR,HOU,Trey Yesavage,702056,,,,,5.36,16.0,2.39,4.52,5.59,1.68,5.59,,1.684,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,HOU,TOR,Mike Burrows,681347,,,,,5.7,17.0,2.97,5.53,4.91,2.5,4.912,,2.5,,5.533,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,CIN,MIL,Rhett Lowder,695076,,,,,5.33,16.0,2.35,4.52,4.91,1.55,4.912,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,MIL,CIN,Shane Drohan,675660,,,,,4.69,14.0,1.6,3.0,5.59,1.68,5.59,,1.684,,3.0,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,MIN,LAD,Joe Ryan,657746,,,,,5.7,17.0,2.35,4.52,6.89,1.55,6.895,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,LAD,MIN,Shohei Ohtani,660271,,,,,5.7,17.0,2.08,3.75,7.86,1.55,7.862,,1.555,,3.75,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,STL,AZ,Matthew Liberatore,669461,,,,,4.69,14.0,2.49,4.65,5.59,1.88,5.59,,1.875,,4.65,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,ATL,SD,Martín Pérez,527048,,,,,4.42,13.0,2.44,4.52,4.64,1.88,4.643,,1.875,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
pitcher,SF,ATH,Tyler Mahle,641816,,,,,5.33,16.0,2.39,4.65,4.71,1.55,4.714,,1.555,,4.65,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24
