player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,TB,BAL,Freddy Peralta,642547,,,,,4.63,14.0,2.91,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,BAL,TB,Trevor Rogers,669432,,,,,5.53,17.0,2.54,5.4,4.5,1.09,4.5,,1.093,,5.4,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,BOS,PIT,Patrick Sandoval,663776,,,,,4.63,14.0,2.64,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,ATL,AZ,Bryce Elder,693821,,,,,5.19,16.0,2.71,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,AZ,ATL,Michael Soroka,647336,,,,,5.19,16.0,2.81,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,TOR,NYY,Dylan Cease,656302,,,,,5.53,17.0,2.83,5.0,9.17,2.08,9.173,,2.078,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,NYY,TOR,Ryan Weathers,677960,,,,,5.19,16.0,2.83,5.25,4.83,1.59,4.833,,1.586,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,NYM,WSH,Christian Scott,681035,,,,,4.63,14.0,2.81,5.0,4.76,1.88,4.765,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,WSH,NYM,Jake Irvin,663623,,,,,4.17,12.0,2.89,5.0,4.34,2.08,4.337,,2.078,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
pitcher,CLE,SD,Tanner Bibee,676440,,,,,5.53,17.0,2.94,5.32,4.34,1.88,4.337,,1.885,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16
