player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,DET,LAA,Jack Flaherty,656427,,,,,4.89,15.0,2.38,4.68,5.39,1.68,5.470588235294118,5.299681690128995,1.6842105263157894,1.678321513730172,4.523809523809523,5.3169541086333245,0.5604395604395604,0.5587637128841183,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.56
pitcher,LAA,DET,Grayson Rodriguez,680570,,,,,4.66,14.0,2.24,5.37,4.75,1.65,5.0625,4.44131019158056,1.6842105263157894,1.5282475090721581,5.376467862197157,5.354448561667573,0.6874999999999999,0.7472265852270952,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.71
pitcher,CWS,MIN,Davis Martin,663436,,,,,5.16,15.0,2.36,4.5,6.8,1.59,8.0,5.592302151547161,1.5545454545454545,1.6965519335652752,4.523809523809523,4.385806565244919,0.5604395604395604,0.7773597244356024,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.63
pitcher,MIN,CWS,Simeon Woods Richardson,680573,,,,,4.57,14.0,2.42,7.57,1.71,1.65,1.7057156968953122,1.7137607110044437,1.6755608687258832,1.568492703015723,6.888888888888889,10.2825,0.6874999999999999,0.7327951704909496,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.7
pitcher,BOS,ATL,Payton Tolle,801139,,,,,4.92,15.0,2.37,4.46,5.74,1.59,6.285714285714286,5.193947520978234,1.5545454545454545,1.6886179647346513,4.523809523809523,4.181815562210271,0.6874999999999999,0.7385586612034488,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.7
pitcher,ATL,BOS,Chris Sale,519242,,,,,5.55,17.0,2.24,4.56,7.38,1.58,8.739291709397785,6.0149761513734,1.5545454545454545,1.667716586591772,4.523809523809523,4.71729194517622,0.5604395604395604,0.8899372420623131,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.66
pitcher,BAL,TOR,Chris Bassitt,605135,,,,,4.84,15.0,2.48,5.86,4.25,1.68,4.257142857142857,4.242221617991217,1.6842105263157894,1.6611607620560394,5.533333333333333,7.18835738771765,0.6874999999999999,0.4829259524824243,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.63
pitcher,TOR,BAL,Patrick Corbin,571578,,,,,4.61,14.0,2.37,5.01,4.31,1.56,5.0625,3.5650682225825086,1.5545454545454545,1.582221304355029,4.9393939393939394,5.296997396842814,0.5604395604395604,0.5267690626576249,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.55
pitcher,PIT,CHC,Paul Skenes,694973,,,,,5.59,17.0,2.3,4.67,5.56,1.63,5.0625,6.058327330842757,1.5545454545454545,1.837931261362381,4.65,4.751290445681994,0.6874999999999999,0.8391347390502599,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.73
pitcher,CHC,PIT,Colin Rea,607067,,,,,4.69,14.0,2.5,4.97,4.18,1.52,4.257142857142857,4.110747807516283,1.5545454545454545,1.4092956380388129,4.9393939393939394,5.0994917729019,0.6874999999999999,0.4679592390790434,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-28,0.62
