player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,COL,PIT,Chase Dollander,801403,,,,,4.64,14.0,2.57,4.41,4.97,1.95,5.0625,4.870736281412757,1.5545454545454545,3.1353114449182504,4.523809523809523,3.943826058669849,0.6874999999999999,0.7440196041746184,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.7
pitcher,CIN,WSH,Chase Burns,695505,,,,,4.63,14.0,2.23,3.79,6.92,1.56,6.571428571428571,7.265060703793273,1.5545454545454545,1.5890856050246822,3.75,3.935326433543406,0.6874999999999999,0.7424161136483801,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.7
pitcher,WSH,CIN,Foster Griffin,656492,,,,,5.39,16.0,2.46,5.6,5.1,1.63,5.0625,5.1370519168710755,1.5545454545454545,1.8689219263862895,5.454545454545454,6.193235568109059,0.6874999999999999,0.5378039016281543,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.64
pitcher,NYM,DET,Nolan McLean,690997,,,,,5.22,16.0,2.27,3.89,5.97,1.59,6.285714285714286,5.657328920751197,1.5545454545454545,1.7162792816299874,3.75,4.43680431600358,0.6874999999999999,0.8370220546964456,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.73
pitcher,DET,NYM,Keider Montero,672456,,,,,4.78,14.0,2.43,4.99,4.63,1.52,5.0625,4.189632093801244,1.5545454545454545,1.4363396907943549,4.9393939393939394,5.197349823981041,0.5604395604395604,0.4769392671210719,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.54
pitcher,MIN,MIA,Zebby Matthews,805673,,,,,4.95,15.0,2.28,4.4,5.09,1.54,4.868196317034666,5.306779539653313,1.4608283319207662,1.7655539726295204,4.237601767626849,5.071435402441358,0.6239390089143831,0.7390054640014656,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.66
pitcher,MIL,SD,Kyle Harrison,690986,,,,,4.5,14.0,2.38,3.76,5.17,1.78,5.470588235294118,4.877007690302756,1.875,1.4795511048534375,3.75,3.8248313068996382,0.6874999999999999,0.7215707368072808,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.7
pitcher,SD,MIL,Griffin Canning,656288,,,,,4.55,14.0,2.3,3.77,5.17,1.54,5.470588235294118,4.878292766321196,1.5545454545454545,1.4959905615740312,3.75,3.8673294325318563,0.125,0.6830166480641651,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.29
pitcher,HOU,SEA,Mike Burrows,681347,,,,,4.63,14.0,2.19,4.51,4.74,1.55,5.0625,4.4127180658836895,1.5545454545454545,1.5222936923269814,4.65,3.935326433543406,0.6874999999999999,0.7424161136483801,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.7
pitcher,SEA,HOU,Luis Castillo,622491,,,,,5.01,15.0,2.3,5.28,5.15,1.84,5.470588235294118,4.838200642829809,1.875,1.71950731774809,5.533333333333333,4.258312188348263,0.6874999999999999,0.5724757058383299,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-14,0.65
