player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,LAA,Brandon Young,687064,,,,,5.53,17.0,3.16,6.62,4.76,1.2,4.765,,1.201,,6.625,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,LAA,BAL,Ryan Johnson,696270,,,,,4.17,12.0,2.9,5.25,3.71,1.88,3.714,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,CIN,ATH,Andrew Abbott,671096,,,,,5.19,16.0,2.97,5.25,4.34,2.08,4.337,,2.078,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,CLE,NYM,Foster Griffin,656492,,,,,5.53,17.0,2.68,5.25,5.62,1.09,5.625,,1.093,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,NYM,CLE,Nolan McLean,690997,,,,,5.53,17.0,2.89,5.25,5.62,1.87,5.625,,1.87,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,MIL,PIT,Dustin May,669160,,,,,5.53,17.0,2.81,5.0,5.35,1.88,5.348,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,PIT,MIL,Braxton Ashcraft,677952,,,,,5.53,17.0,2.77,5.25,7.25,1.59,7.25,,1.586,,5.25,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,CHC,TOR,David Peterson,656849,,,,,4.63,14.0,2.8,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,TOR,CHC,Dylan Cease,656302,,,,,5.53,17.0,2.86,5.0,10.5,2.08,10.5,,2.078,,5.0,,0.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
pitcher,SEA,DET,Bryce Miller,682243,,,,,5.19,16.0,2.77,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-06
