player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,CHC,STL,Clay Holmes,605280,,,,,5.53,17.0,2.74,5.4,4.34,1.52,4.337,,1.52,,5.4,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,STL,CHC,Matthew Liberatore,669461,,,,,4.63,14.0,2.72,5.0,4.34,1.59,4.337,,1.586,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,CIN,MIA,Chase Burns,695505,,,,,5.53,17.0,2.68,5.0,5.62,1.59,5.625,,1.586,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,MIA,CIN,Sandy Alcantara,645261,,,,,5.53,17.0,2.71,5.4,4.76,1.09,4.765,,1.093,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,PIT,BOS,Bubba Chandler,696149,,,,,4.63,14.0,2.87,5.0,4.83,2.08,4.833,,2.078,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,BOS,PIT,Jake Bennett,687562,,,,,5.19,16.0,2.67,5.4,4.34,1.09,4.337,,1.093,,5.4,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,DET,CWS,Jackson Jobe,695549,,,,,4.13,12.0,2.7,5.0,4.04,1.52,4.037,,1.52,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,NYM,WSH,Robert Stock,476594,,,,,4.63,14.0,2.77,5.0,4.76,1.88,4.765,,1.885,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,WSH,NYM,Andrew Alvarez,674841,,,,,4.17,12.0,3.26,5.25,4.76,3.09,4.765,,3.091,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,CLE,SD,Gavin Williams,668909,,,,,4.63,14.0,2.81,5.0,7.25,1.88,7.25,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,SD,CLE,Michael King,650633,,,,,5.19,16.0,2.94,5.32,4.34,1.88,4.337,,1.885,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,TB,BAL,Steven Matz,571927,,,,,4.17,12.0,2.97,5.25,4.34,2.08,4.337,,2.078,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,BAL,TB,Chris Bassitt,605135,,,,,4.17,12.0,2.92,5.32,3.28,1.87,3.28,,1.87,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,ATL,AZ,Chris Sale,519242,,,,,5.53,17.0,2.79,5.25,7.25,1.52,7.25,,1.52,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,AZ,ATL,Brandon Pfaadt,694297,,,,,4.63,14.0,2.9,5.25,4.04,1.88,4.037,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
pitcher,TOR,NYY,Shane Bieber,669456,,,,,4.17,12.0,3.07,5.0,4.04,2.08,4.037,,2.078,,5.0,,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-14
