player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,PHI,MIA,Jesús Luzardo,666200,,,,,5.38,16.0,2.55,4.72,6.67,2.06,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,WSH,KC,Foster Griffin,656492,,,,,5.57,17.0,2.33,4.43,5.74,1.77,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,KC,WSH,Michael Wacha,608379,,,,,5.52,17.0,2.32,4.29,5.26,1.73,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,BOS,TOR,Payton Tolle,801139,,,,,5.48,16.0,2.21,4.18,6.29,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,TOR,BOS,Dylan Cease,656302,,,,,5.58,17.0,2.5,4.41,6.65,2.29,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,NYY,CWS,Gerrit Cole,543037,,,,,5.2,16.0,2.29,4.08,5.26,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,CWS,NYY,Davis Martin,663436,,,,,5.59,17.0,2.17,4.3,7.19,1.46,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,CIN,NYM,Brady Singer,663903,,,,,5.06,15.0,2.65,4.91,4.01,1.95,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,NYM,CIN,Kodai Senga,673540,,,,,5.11,15.0,2.4,4.07,5.18,2.24,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,MIL,CLE,Robert Gasser,688107,,,,,5.22,16.0,2.38,4.17,5.42,2.15,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,CLE,MIL,Slade Cecconi,677944,,,,,5.24,16.0,2.59,4.67,4.88,2.1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,STL,SD,Andre Pallante,669467,,,,,5.44,16.0,2.49,4.62,5.25,1.94,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,SD,STL,Michael King,650633,,,,,5.22,16.0,2.47,4.35,5.52,2.33,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,CHC,COL,Edward Cabrera,665795,,,,,5.47,16.0,2.58,5.02,5.18,1.8,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,COL,CHC,Ryan Feltner,663372,,,,,5.0,15.0,2.37,4.33,5.15,1.86,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,TEX,MIN,Kumar Rocker,677958,,,,,5.11,15.0,2.43,4.24,4.7,1.98,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,MIN,TEX,Zebby Matthews,805673,,,,,5.41,16.0,2.36,4.3,5.13,1.77,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,DET,HOU,Framber Valdez,664285,,,,,5.32,16.0,2.51,4.29,4.92,2.38,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,AZ,LAA,Merrill Kelly,518876,,,,,5.5,17.0,2.61,4.96,4.41,1.99,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,LAA,AZ,Reid Detmers,672282,,,,,5.48,16.0,2.38,4.38,6.02,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,PIT,ATH,Mitch Keller,656605,,,,,5.4,16.0,2.34,4.44,5.65,1.68,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,SEA,BAL,Logan Gilbert,669302,,,,,5.33,16.0,2.27,4.14,5.49,1.82,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,BAL,SEA,Brandon Young,687064,,,,,5.44,16.0,2.7,4.8,5.42,2.1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,LAD,TB,Justin Wrobleski,680736,,,,,5.5,16.0,2.59,4.89,4.15,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
pitcher,TB,LAD,Drew Rasmussen,656876,,,,,5.52,17.0,2.24,4.18,7.0,1.74,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-16
hitter,PHI,MIA,Brandon Marsh,669016,1.0,LF,Confirmed,3.42,,,,,1.12,0.04,0.54,0.23,0.19,0.96,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,Kyle Schwarber,656941,2.0,1B,Confirmed,3.65,,,,,1.71,0.26,0.44,0.28,0.21,0.93,0.09,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,Bryce Harper,547180,3.0,DH,Confirmed,3.83,,,,,1.39,0.16,0.52,0.25,0.21,0.98,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,Alec Bohm,664761,4.0,3B,Confirmed,3.5,,,,,1.08,0.12,0.44,0.2,0.16,0.81,0.0,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,Bryson Stott,681082,5.0,2B,Confirmed,3.39,,,,,1.16,0.15,0.49,0.22,0.18,0.89,0.0,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,J.T. Realmuto,592663,6.0,C,Confirmed,3.43,,,,,0.96,0.09,0.49,0.19,0.18,0.86,0.0,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,Gabriel Rincones Jr.,687282,7.0,RF,Confirmed,3.76,,,,,0.78,0.33,0.7,0.31,0.23,1.24,0.01,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low,2026-06-16
hitter,PHI,MIA,Justin Crawford,702222,8.0,CF,Confirmed,3.24,,,,,1.05,0.1,0.38,0.16,0.14,0.67,0.02,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,PHI,MIA,Edmundo Sosa,624641,9.0,SS,Confirmed,2.59,,,,,0.67,0.25,0.39,0.21,0.17,0.76,0.05,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-06-16
hitter,MIA,PHI,Xavier Edwards,669364,1.0,2B,Confirmed,4.09,,,,,0.6,0.39,0.82,0.41,0.27,1.5,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Otto Lopez,672640,2.0,SS,Confirmed,3.86,,,,,0.69,0.21,1.03,0.46,0.35,1.84,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Liam Hicks,689414,3.0,C,Confirmed,3.82,,,,,0.68,0.32,0.86,0.42,0.33,1.61,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Heriberto Hernández,681715,4.0,RF,Confirmed,2.39,,,,,0.69,0.19,0.38,0.19,0.14,0.71,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Javier Sanoja,691594,5.0,3B,Confirmed,3.82,,,,,0.69,0.28,0.61,0.31,0.24,1.16,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Leo Jiménez,677870,6.0,DH,Confirmed,2.82,,,,,0.77,0.26,0.56,0.25,0.22,1.03,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Esteury Ruiz,665923,7.0,LF,Confirmed,3.21,,,,,0.8,0.21,0.45,0.21,0.17,0.82,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Jakob Marsee,805300,8.0,CF,Confirmed,3.94,,,,,0.9,0.43,0.69,0.34,0.27,1.3,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,MIA,PHI,Connor Norby,681393,9.0,1B,Confirmed,3.92,,,,,0.86,0.44,0.84,0.39,0.3,1.53,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,James Wood,695578,1.0,RF,Confirmed,4.29,,,,,1.43,0.58,0.92,0.52,0.35,1.8,0.08,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Luis García Jr.,671277,2.0,1B,Confirmed,3.37,,,,,0.83,0.28,0.76,0.36,0.25,1.37,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Curtis Mead,678554,3.0,1B,Confirmed,3.91,,,,,1.02,0.4,0.77,0.41,0.33,1.51,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,CJ Abrams,682928,4.0,SS,Confirmed,4.44,,,,,1.1,0.46,0.94,0.5,0.4,1.85,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Dylan Crews,686611,5.0,LF,Confirmed,4.02,,,,,0.82,0.37,0.75,0.39,0.3,1.44,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Daylen Lile,695734,6.0,DH,Confirmed,4.35,,,,,1.12,0.31,0.92,0.37,0.34,1.64,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Jacob Young,696285,7.0,CF,Confirmed,3.65,,,,,0.83,0.29,0.82,0.34,0.28,1.44,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Drew Millas,686452,8.0,C,Confirmed,3.21,,,,,0.94,0.24,0.57,0.24,0.19,0.99,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,WSH,KC,Nasim Nuñez,683083,9.0,2B,Confirmed,3.52,,,,,1.03,0.38,0.65,0.3,0.23,1.17,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,KC,WSH,Lane Thomas,657041,1.0,RF,Confirmed,2.21,,,,,0.8,0.18,0.65,0.37,0.3,1.32,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,KC,WSH,Bobby Witt Jr.,677951,2.0,SS,Confirmed,4.18,,,,,0.72,0.19,1.3,0.79,0.71,2.79,0.4,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,KC,WSH,Jac Caglianone,695506,3.0,1B,Confirmed,3.39,,,,,0.73,0.2,0.81,0.53,0.53,1.87,0.29,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,KC,WSH,Maikel Garcia,672580,4.0,3B,Confirmed,4.1,,,,,0.74,0.24,1.05,0.52,0.47,2.04,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
hitter,KC,WSH,Starling Marte,516782,5.0,DH,Confirmed,2.34,,,,,0.72,0.15,0.63,0.34,0.32,1.29,0.11,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-16
