player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,NYY,PIT,Gerrit Cole,543037,,,,,4.63,14.0,2.81,5.0,4.76,1.88,4.765,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,PIT,NYY,Mitch Keller,656605,,,,,4.63,14.0,2.83,5.25,4.04,1.59,4.037,,1.586,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,NYY,PIT,Max Fried,608331,,,,,5.19,16.0,2.92,5.32,4.76,1.88,4.765,,1.885,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,PIT,NYY,Bubba Chandler,696149,,,,,4.63,14.0,3.19,5.0,4.5,3.09,4.5,,3.091,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,BOS,BAL,Jake Bennett,687562,,,,,4.63,14.0,2.83,5.32,4.34,1.59,4.337,,1.586,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,BAL,BOS,Dean Kremer,665152,,,,,4.63,14.0,2.88,5.25,4.34,1.87,4.337,,1.87,,5.25,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,BOS,BAL,Eduardo Rivera,700842,,,,,4.11,12.0,2.32,4.05,4.34,1.88,4.337,,1.885,,4.048,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,BAL,BOS,Kyle Bradish,680694,,,,,5.19,16.0,2.96,5.25,4.76,2.08,4.765,,2.078,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,KC,SF,Seth Lugo,607625,,,,,4.63,14.0,2.85,5.32,4.04,1.59,4.037,,1.586,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,SF,KC,Landen Roupp,694738,,,,,5.19,16.0,2.92,5.25,5.62,1.88,5.625,,1.885,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,MIL,NYM,Logan Henderson,701656,,,,,4.63,14.0,2.63,5.0,4.34,1.59,4.337,,1.586,,5.0,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,NYM,MIL,Christian Scott,681035,,,,,4.63,14.0,2.85,5.0,4.76,2.0,4.765,,2.004,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,COL,WSH,Gabriel Hughes,687312,,,,,4.17,12.0,2.72,5.0,4.34,1.88,4.337,,1.885,,5.0,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,WSH,COL,Cade Cavalli,676917,,,,,5.53,17.0,2.71,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,AZ,ATH,Merrill Kelly,518876,,,,,5.19,16.0,2.83,5.25,3.69,1.59,3.692,,1.586,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,ATH,AZ,Gage Jump,695611,,,,,5.19,16.0,2.81,5.25,4.83,1.59,4.833,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,SEA,CIN,Emerson Hancock,676106,,,,,5.19,16.0,2.81,5.0,4.34,1.88,4.337,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,CIN,SEA,Brady Singer,663903,,,,,5.19,16.0,2.91,5.25,4.34,1.87,4.337,,1.87,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,LAA,STL,Reid Detmers,672282,,,,,5.53,17.0,2.79,5.25,4.76,1.52,4.765,,1.52,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,STL,LAA,Hunter Dobbins,690928,,,,,4.63,14.0,2.73,5.0,4.34,1.92,4.337,,1.924,,5.0,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,CLE,MIN,Slade Cecconi,677944,,,,,4.63,14.0,2.83,5.32,3.75,1.59,3.754,,1.586,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,MIN,CLE,Bailey Ober,641927,,,,,4.63,14.0,2.97,5.4,3.69,1.88,3.692,,1.885,,5.4,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,PHI,LAD,Aaron Nola,605400,,,,,5.19,16.0,2.81,5.0,4.34,1.87,4.337,,1.87,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,LAD,PHI,Eric Lauer,641778,,,,,5.19,16.0,2.91,5.25,3.69,1.87,3.692,,1.87,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,ATL,SD,Martín Pérez,527048,,,,,4.17,12.0,2.73,5.25,3.69,1.88,3.692,,1.885,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,SD,ATL,Michael King,650633,,,,,5.19,16.0,2.9,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,CWS,TEX,Anthony Kay,641743,,,,,4.17,12.0,2.81,5.25,4.04,1.59,4.037,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,CHC,DET,Colin Rea,607067,,,,,4.17,12.0,2.9,5.25,3.69,1.88,3.692,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,DET,CHC,Keider Montero,672456,,,,,5.19,16.0,2.81,5.25,4.04,1.59,4.037,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,HOU,MIA,Peter Lambert,663567,,,,,4.63,14.0,2.83,5.0,4.76,1.88,4.765,,1.885,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
pitcher,MIA,HOU,Sandy Alcantara,645261,,,,,5.53,17.0,2.86,5.4,4.76,1.59,4.765,,1.586,,5.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22
hitter,NYY,PIT,Trent Grisham,663757,1.0,CF,Confirmed,4.48,,,,,0.75,0.64,0.747,,0.642,,1.048,,0.251,,1.05,0.68,0.52,2.25,0.25,2.29,2.286,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
hitter,NYY,PIT,Ben Rice,700250,2.0,1B,Confirmed,4.65,,,,,1.09,0.64,1.088,,0.642,,0.942,,0.286,,0.94,0.66,0.51,2.11,0.29,1.87,1.866,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
hitter,NYY,PIT,Spencer Jones,682987,3.0,DH,Confirmed,3.41,,,,,0.98,0.37,0.979,,0.37,,0.691,,0.218,,0.69,0.47,0.43,1.59,0.22,1.52,1.519,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
hitter,NYY,PIT,Cody Bellinger,641355,4.0,LF,Confirmed,4.78,,,,,0.72,0.64,0.722,,0.642,,1.046,,0.194,,1.05,0.65,0.54,2.24,0.19,1.91,1.909,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
hitter,NYY,PIT,Jasson Domínguez,691176,5.0,RF,Confirmed,4.74,,,,,0.87,0.36,0.872,,0.358,,1.171,,0.24,,1.17,0.67,0.62,2.47,0.24,2.29,2.288,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
hitter,NYY,PIT,Jazz Chisholm Jr.,665862,6.0,2B,Confirmed,4.65,,,,,1.17,0.64,1.168,,0.642,,0.93,,0.262,,0.93,0.56,0.55,2.05,0.26,1.98,1.976,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
hitter,NYY,PIT,José Caballero,676609,7.0,SS,Confirmed,3.65,,,,,0.72,0.3,0.722,,0.296,,0.739,,0.129,,0.74,0.37,0.33,1.44,0.13,1.21,1.213,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-07-22
