player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,MIN,STL,Connor Prielipp,687570,,,,,4.83,15.0,2.5,4.53,4.81,2.01,4.755847774299303,4.854846383733536,1.9362858935254148,2.2415503080740398,4.413718119578289,4.971686650071055,0.5270528625615196,0.6218403798844855,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.56
pitcher,STL,MIN,Matthew Liberatore,669461,,,,,4.62,14.0,2.52,4.38,5.33,2.07,5.454877019766102,5.197312159303432,2.036679919732886,2.1895715046636672,4.291155191475691,4.744179980443946,0.6220527019814367,0.7212432916104635,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.65
pitcher,TOR,NYY,Kevin Gausman,592332,,,,,5.16,15.0,2.4,4.8,4.93,1.53,4.83508166512474,5.025977976007345,1.451878903979338,1.76466699152747,4.616024439333694,5.5263345298728,0.7204742849800908,0.8260153765333839,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.75
pitcher,NYY,TOR,Cam Schlittler,693645,,,,,5.17,16.0,2.12,4.35,6.44,1.23,6.34542551504455,6.5444715392707735,1.2039360283475318,1.3248748323164943,4.1800493248262995,5.02781453622376,0.5196516707980298,0.6603455054032487,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.56
pitcher,BAL,SD,Trey Gibson,694346,,,,,4.12,12.0,2.21,4.66,3.94,1.87,4.444824054813512,3.430434780831826,1.8693394252853626,1.8821767332322632,4.658789022187812,4.660469958344958,0.7428646526738055,0.7131436571065836,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.73
pitcher,SD,BAL,Randy Vásquez,681190,,,,,4.33,13.0,2.55,4.77,4.1,1.64,4.282356594902401,3.911200787681855,1.6094327854429042,1.7227786017745337,4.801071895448394,4.669272776669364,0.6772586195680703,0.6465130615783491,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.67
pitcher,WSH,SEA,Cade Cavalli,676917,,,,,5.13,15.0,2.5,5.07,5.91,1.7,6.115739852169889,5.696042653298919,1.6131122676064296,1.9805472642430002,5.010268403883355,5.333178007246234,0.5432336723536589,0.6712056490577349,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.58
pitcher,SEA,WSH,Luis Castillo,622491,,,,,4.49,13.0,2.32,4.29,4.85,2.04,4.751831442957894,4.938472071597396,1.990748239537106,2.168743686109922,4.212079257036981,4.600002456605665,0.5711549265299676,0.6642559231409282,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.6
pitcher,PIT,MIA,Bubba Chandler,696149,,,,,4.44,13.0,2.23,4.13,5.29,2.0,5.579098719580383,5.000832935453361,1.9655726333069072,2.094957438501773,4.036900550811693,4.492106037529136,0.6536668632716442,0.6973610303376184,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.67
pitcher,CIN,AZ,Rhett Lowder,695076,,,,,4.3,13.0,2.32,4.26,3.99,1.88,4.122347423650136,3.8558052822701283,1.8597695675306396,1.9524651394718437,4.192701245363178,4.543369578994678,0.6532379954891401,0.6760536831510289,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.66
pitcher,AZ,CIN,Michael Soroka,647336,,,,,4.83,14.0,2.43,5.11,4.66,1.24,4.886423604173598,4.437569236192483,1.2250460759311246,1.2964363404371826,5.067784974197841,5.25621287057536,0.8293264042813728,0.8003782187769285,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.82
pitcher,CLE,DET,Joey Cantillo,676282,,,,,4.49,13.0,2.37,4.3,3.8,1.97,3.783451834044473,3.8083168084616075,1.9311426180940108,2.1035315719217413,4.186694130436294,4.733305467598036,0.6335842481730234,0.6437127427134743,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-13,0.64
