player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,PHI,CIN,Aaron Nola,605400,,,,,4.9,15.0,2.44,5.57,4.46,2.04,4.257142857142857,4.670047197155524,1.875,2.534708269868331,5.533333333333333,5.703877322851829,0.6874999999999999,0.559906378963636,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.65
pitcher,CIN,PHI,Andrew Abbott,671096,,,,,4.92,15.0,2.49,5.08,4.28,2.71,4.257142857142857,4.312340983577848,2.5,3.3245112734909035,4.9393939393939394,5.653194618756322,0.5604395604395604,0.49090819963089405,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.54
pitcher,BAL,TB,Shane Baz,669358,,,,,5.12,15.0,2.27,5.54,4.97,1.83,5.0625,4.879722785599241,1.875,1.6834003681888001,5.533333333333333,5.567035794724462,0.5604395604395604,0.7685813710084671,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.62
pitcher,MIN,HOU,Joe Ryan,657746,,,,,4.82,14.0,2.14,4.44,5.32,1.58,5.470588235294118,5.1677738755314655,1.5545454545454545,1.6542964613863862,4.523809523809523,4.096819310945834,0.5604395604395604,0.4809303906953068,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.54
pitcher,HOU,MIN,Mike Burrows,681347,,,,,4.94,15.0,2.31,4.85,4.89,1.57,5.0625,4.708170031418018,1.5545454545454545,1.6242183239946628,5.013257858820976,4.1988148124631595,0.5604395604395604,0.5644770432817066,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.56
pitcher,COL,TEX,Kyle Freeland,607536,,,,,4.65,14.0,2.8,6.3,3.59,1.56,3.0973184949077055,4.0756881247229675,1.5545454545454545,1.5959499056943354,5.533333333333333,9.369543510528743,0.6874999999999999,0.7456230947008569,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.7
pitcher,TEX,COL,Jack Leiter,683004,,,,,5.38,16.0,2.41,4.63,5.56,1.63,5.470588235294118,5.647534740086343,1.5545454545454545,1.8464968801366715,4.65,4.5727983180266785,0.6874999999999999,0.8076108937549907,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.72
pitcher,AZ,SF,Merrill Kelly,518876,,,,,5.12,15.0,2.46,6.62,4.78,1.59,5.0625,4.487639397544428,1.5545454545454545,1.6834003681888001,6.888888888888889,5.567035794724462,0.6874999999999999,0.8209871494340617,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.73
pitcher,SF,AZ,Tyler Mahle,641816,,,,,4.79,14.0,2.72,4.66,4.82,2.03,5.0625,4.585366538664734,1.875,2.4778066556467966,4.523809523809523,5.208222940767612,0.6874999999999999,0.7680719620681945,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.71
pitcher,SEA,CWS,Emerson Hancock,676106,,,,,4.8,14.0,2.59,4.73,5.68,1.58,6.285714285714286,5.067265874125107,1.5545454545454545,1.647432160716733,4.888888888888889,4.079820060692947,0.5604395604395604,0.7696754525944328,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.62
pitcher,CWS,SEA,Sean Burke,680732,,,,,4.45,13.0,2.53,4.92,4.65,1.98,5.0625,4.241165311702466,1.875,2.3019289389620554,4.9393939393939394,4.838536970024191,0.5604395604395604,0.7135532841760888,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.61
pitcher,CLE,DET,Tanner Bibee,676440,,,,,4.85,15.0,2.51,4.67,5.08,1.84,5.0625,5.091179087252558,1.875,1.7211913587840362,4.523809523809523,5.273461641487039,0.6874999999999999,0.7280507127716924,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.7
pitcher,MIA,ATL,Janson Junk,676083,,,,,4.87,15.0,2.66,5.55,4.85,1.57,5.0625,4.641455071458653,1.5545454545454545,1.6012030845858312,5.533333333333333,5.595743453931562,0.6874999999999999,0.48591929516310045,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.63
pitcher,ATL,MIA,Chris Sale,519242,,,,,5.46,16.0,2.34,4.88,6.24,1.63,6.571428571428571,5.9174359975673445,1.5545454545454545,1.8739540828152839,4.9393939393939394,4.640795319038228,0.6874999999999999,0.8755058273261674,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.74
pitcher,WSH,NYM,Zack Littell,641793,,,,,4.48,13.0,2.48,5.28,2.22,1.53,2.75,1.6800105000656256,1.5545454545454545,1.4729753221652002,4.9393939393939394,6.653686177060965,0.5604395604395604,0.718363755754804,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.61
pitcher,NYY,TOR,Cam Schlittler,693645,,,,,5.32,16.0,2.29,4.52,8.52,1.57,11.278112993831412,5.765706869424592,1.5545454545454545,1.5986040073276084,4.523809523809523,4.521800567268017,0.6874999999999999,0.7986040808134854,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.72
pitcher,TOR,NYY,Trey Yesavage,702056,,,,,4.94,15.0,2.3,4.46,5.34,1.59,5.470588235294118,5.21506112878709,1.5545454545454545,1.6954822654043047,4.523809523809523,4.1988148124631595,0.6874999999999999,0.7415609321839508,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.7
pitcher,KC,BOS,Michael Wacha,608379,,,,,5.16,15.0,2.61,5.07,4.99,1.59,5.0625,4.917845619861736,1.5545454545454545,1.6965519335652752,4.9393939393939394,5.610528261870747,0.6874999999999999,0.5896156970310942,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.66
pitcher,BOS,KC,Connelly Early,813349,,,,,5.13,15.0,2.43,4.84,4.98,1.59,5.0625,4.889253494164865,1.5545454545454545,1.6866882595329187,4.65,5.577908911511033,0.6874999999999999,0.5861876987925413,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.66
pitcher,CHC,MIL,Edward Cabrera,665795,,,,,5.01,15.0,2.31,4.57,4.92,1.61,5.0625,4.774884991377382,1.5545454545454545,1.7582085200204485,4.65,4.258312188348263,0.6874999999999999,0.8033487536454392,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.72
