player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,KC,TB,Seth Lugo,607625,,,,,5.33,16.0,2.77,5.53,4.91,1.55,4.912,,1.555,,5.533,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,PIT,SEA,Bubba Chandler,696149,,,,,5.33,16.0,2.42,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,SEA,PIT,Bryce Miller,682243,,,,,5.7,17.0,2.42,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,SF,ATH,Landen Roupp,694738,,,,,5.33,16.0,2.42,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,ATH,SF,Jeffrey Springs,605488,,,,,5.33,16.0,2.74,5.45,4.46,1.55,4.455,,1.555,,5.455,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,DET,HOU,Troy Melton,675512,,,,,5.7,17.0,2.66,5.45,4.91,1.55,4.912,,1.555,,5.455,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,HOU,DET,Tatsuya Imai,837227,,,,,4.42,13.0,2.44,4.52,5.0,1.88,5.0,,1.875,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,WSH,PHI,Cade Cavalli,676917,,,,,5.7,17.0,2.08,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,PHI,WSH,Cristopher Sánchez,650911,,,,,6.5,20.0,2.22,4.94,6.89,1.55,6.895,,1.555,,4.939,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
pitcher,TOR,TEX,Kevin Gausman,592332,,,,,5.7,17.0,2.49,4.94,5.59,1.55,5.59,,1.555,,4.939,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-25
