player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,HOU,TOR,Peter Lambert,663567,,,,,5.03,15.0,2.39,4.65,4.94,1.55,4.936,,1.555,,4.65,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,PIT,SEA,Mitch Keller,656605,,,,,5.7,17.0,2.57,4.94,5.02,1.55,5.022,,1.555,,4.939,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,SEA,PIT,George Kirby,669923,,,,,5.7,17.0,2.68,5.5,5.59,1.55,5.59,,1.555,,5.5,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,TB,KC,Shane McClanahan,663556,,,,,5.36,16.0,2.39,4.65,5.59,1.55,5.59,,1.555,,4.65,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,MIA,TEX,Sandy Alcantara,645261,,,,,5.7,17.0,3.15,6.89,5.0,1.55,5.0,,1.555,,6.889,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,DET,NYY,Casey Mize,663554,,,,,5.36,16.0,2.35,4.52,5.59,1.55,5.59,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,NYY,DET,Carlos Rodón,607074,,,,,5.33,16.0,2.44,4.52,5.64,1.88,5.639,,1.875,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,PHI,WSH,Jesús Luzardo,666200,,,,,5.7,17.0,2.22,4.94,5.0,1.55,5.0,,1.555,,4.939,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,NYM,CHC,Kodai Senga,673540,,,,,5.03,15.0,2.44,4.52,4.91,1.88,4.912,,1.875,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,CHC,NYM,Edward Cabrera,665795,,,,,5.33,16.0,2.39,4.65,4.64,1.55,4.643,,1.555,,4.65,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,CIN,MIL,Nick Lodolo,666157,,,,,5.7,17.0,2.77,5.53,4.71,1.55,4.714,,1.555,,5.533,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,MIL,CIN,Brandon Sproat,687075,,,,,4.74,14.0,2.52,4.52,5.59,1.88,5.59,,1.875,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,LAD,MIN,Justin Wrobleski,680736,,,,,5.7,17.0,2.69,5.53,5.59,1.55,5.59,,1.555,,5.533,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,CWS,CLE,Sean Burke,680732,,,,,5.33,16.0,2.47,4.65,5.0,1.55,5.0,,1.555,,4.65,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,CLE,CWS,Parker Messick,800048,,,,,5.7,17.0,2.47,4.65,5.59,1.55,5.59,,1.555,,4.65,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,STL,AZ,Kyle Leahy,681517,,,,,5.33,16.0,2.7,5.34,4.91,1.55,4.912,,1.555,,5.337,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,AZ,STL,Eduardo Rodriguez,593958,,,,,5.33,16.0,2.84,5.46,5.59,1.88,5.59,,1.875,,5.456,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,COL,BOS,Sean Sullivan,807743,,,,,4.42,13.0,2.49,4.52,3.54,1.77,3.537,,1.773,,4.524,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,BOS,COL,Sonny Gray,543243,,,,,5.33,16.0,2.35,4.52,5.0,1.55,4.996,,1.555,,4.524,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,BAL,LAA,Shane Baz,669358,,,,,5.7,17.0,2.76,5.45,5.59,1.88,5.59,,1.875,,5.455,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,ATL,SD,JR Ritchie,702275,,,,,5.03,15.0,2.49,4.94,4.91,1.55,4.912,,1.555,,4.939,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,SF,ATH,Robbie Ray,592662,,,,,4.42,13.0,2.75,4.65,4.64,2.5,4.643,,2.5,,4.65,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
pitcher,ATH,SF,Aaron Civale,650644,,,,,5.33,16.0,3.23,6.89,4.17,1.55,4.167,,1.555,,6.889,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-23
hitter,TOR,HOU,George Springer,543807,1.0,DH,Confirmed,4.02,,,,,0.91,0.04,0.905,,0.038,,0.818,,0.227,,0.82,0.46,0.43,1.71,0.23,1.59,1.586,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-23
