player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,PIT,MIL,Paul Skenes,694973,,,,,5.53,17.0,2.75,5.36,5.83,1.35,5.83,,1.346,,5.364,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,MIL,PIT,Robert Gasser,688107,,,,,5.27,16.0,2.89,5.22,4.33,1.48,4.333,,1.478,,5.222,,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,BAL,KC,Shane Baz,669358,,,,,5.27,16.0,2.99,5.5,5.83,1.98,5.83,,1.98,,5.5,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,KC,BAL,Seth Lugo,607625,,,,,4.95,15.0,2.88,5.5,4.28,1.61,4.278,,1.611,,5.5,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,WSH,NYY,Cade Cavalli,676917,,,,,5.53,17.0,2.78,5.22,5.83,1.61,5.83,,1.611,,5.222,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,NYY,WSH,Will Warren,701542,,,,,5.27,16.0,2.89,5.22,4.7,1.98,4.702,,1.98,,5.222,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,CIN,CHC,Andrew Abbott,671096,,,,,4.86,15.0,3.12,5.22,4.28,1.98,4.278,,1.98,,5.222,,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,CHC,CIN,Matthew Boyd,571510,,,,,4.76,14.0,2.95,4.96,4.97,1.98,4.967,,1.98,,4.959,,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,NYM,BOS,Zach Thornton,804267,,,,,4.5,14.0,2.98,5.36,3.67,1.61,3.667,,1.611,,5.364,,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,BOS,NYM,Payton Tolle,801139,,,,,5.53,17.0,2.72,5.22,5.83,1.4,5.83,,1.4,,5.222,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
pitcher,SEA,TB,Emerson Hancock,676106,,,,,5.27,16.0,2.7,5.22,4.7,1.35,4.702,,1.346,,5.222,,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12
