player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,TEX,SEA,Kumar Rocker,677958,,,,,4.63,14.0,2.93,5.25,4.34,2.0,4.337,,2.0,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,SEA,TEX,George Kirby,669923,,,,,5.53,17.0,2.81,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,DET,BAL,Keider Montero,672456,,,,,4.17,12.0,2.9,5.25,4.04,1.88,4.037,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,BAL,DET,Kyle Bradish,680694,,,,,5.19,16.0,2.87,5.0,4.76,2.08,4.765,,2.078,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,PIT,AZ,Mitch Keller,656605,,,,,4.63,14.0,2.93,5.32,4.34,1.87,4.337,,1.87,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,AZ,PIT,Merrill Kelly,518876,,,,,5.19,16.0,2.89,5.25,3.28,1.87,3.28,,1.87,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,MIA,PHI,Tyler Phillips,663969,,,,,4.17,12.0,2.96,5.25,3.71,2.08,3.714,,2.078,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,PHI,MIA,Zack Wheeler,554430,,,,,5.53,17.0,2.74,5.0,5.62,1.59,5.625,,1.586,,5.0,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,TOR,WSH,Max Scherzer,453286,,,,,4.17,12.0,2.81,5.0,3.28,1.88,3.28,,1.885,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
pitcher,NYM,ATL,Zac Thornton,804267,,,,,5.19,16.0,2.92,5.32,4.34,1.88,4.337,,1.885,,5.316,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-27
