player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,DET,CLE,Keider Montero,672456,,,,,4.63,14.0,2.71,5.25,4.34,1.59,4.337,,1.586,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,CLE,DET,Parker Messick,800048,,,,,5.19,16.0,2.81,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,CWS,CIN,Davis Martin,663436,,,,,5.19,16.0,2.85,5.32,4.34,1.59,4.337,,1.586,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,CIN,CWS,Andrew Abbott,671096,,,,,5.19,16.0,2.97,5.25,4.5,2.08,4.5,,2.078,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,MIA,PIT,Tyler Phillips,663969,,,,,4.17,12.0,2.9,5.25,3.71,1.88,3.71,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,PIT,MIA,Braxton Ashcraft,677952,,,,,5.53,17.0,2.64,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,NYY,SEA,Max Fried,608331,,,,,5.19,16.0,2.83,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,SEA,NYY,Logan Gilbert,669302,,,,,5.19,16.0,2.81,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,TOR,BOS,Max Scherzer,453286,,,,,4.17,12.0,2.9,5.25,3.28,1.88,3.28,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,BOS,TOR,Payton Tolle,801139,,,,,5.53,17.0,2.69,5.25,4.83,1.52,4.833,,1.52,,5.25,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,WSH,CHC,Cade Cavalli,676917,,,,,5.53,17.0,2.9,5.25,5.62,1.88,5.625,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,CHC,WSH,Kevin Gausman,592332,,,,,5.53,17.0,2.81,5.25,4.76,1.59,4.765,,1.586,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,MIN,PHI,Taj Bradley,671737,,,,,5.53,17.0,2.95,5.25,5.62,2.08,5.625,,2.078,,5.25,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,PHI,MIN,Aaron Nola,605400,,,,,5.19,16.0,2.73,5.0,4.34,1.59,4.337,,1.586,,5.0,,0.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,LAA,TEX,Walbert Ureña,700712,,,,,5.53,17.0,2.87,5.0,4.79,2.08,4.791,,2.078,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,TEX,LAA,Jacob deGrom,594798,,,,,5.53,17.0,2.82,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,LAD,MIL,Roki Sasaki,808963,,,,,4.63,14.0,2.87,5.0,4.34,2.08,4.337,,2.078,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
pitcher,MIL,LAD,Shane Drohan,675660,,,,,4.63,14.0,2.66,5.0,4.76,1.52,4.765,,1.52,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-13
hitter,DET,CLE,Gleyber Torres,650402,1.0,2B,Confirmed,3.93,,,,,1.3,0.22,1.302,,0.216,,0.608,,0.178,,0.61,0.39,0.32,1.32,0.18,1.24,1.239,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Dillon Dingler,693307,2.0,C,Confirmed,3.93,,,,,1.35,0.15,1.351,,0.15,,0.683,,0.223,,0.68,0.43,0.38,1.49,0.22,1.5,1.495,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Kevin McGonigle,805808,3.0,3B,Confirmed,3.99,,,,,0.87,0.3,0.872,,0.296,,0.675,,0.196,,0.67,0.44,0.41,1.52,0.2,1.18,1.18,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Eduardo Valencia,680664,4.0,DH,Confirmed,2.94,,,,,0.97,0.06,0.969,,0.065,,0.513,,0.151,,0.51,0.3,0.31,1.13,0.15,1.01,1.011,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Spencer Torkelson,679529,5.0,1B,Confirmed,3.97,,,,,1.61,0.18,1.61,,0.18,,0.642,,0.28,,0.64,0.45,0.46,1.56,0.28,1.43,1.425,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Hao-Yu Lee,701678,6.0,3B,Confirmed,3.41,,,,,0.94,0.08,0.939,,0.079,,0.497,,0.151,,0.5,0.26,0.3,1.06,0.15,1.36,1.356,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Max Clark,703601,7.0,CF,Confirmed,3.93,,,,,1.37,0.18,1.365,,0.18,,0.614,,0.184,,0.61,0.34,0.33,1.28,0.18,1.32,1.32,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Javier Báez,595879,8.0,SS,Confirmed,3.88,,,,,0.89,0.08,0.891,,0.079,,0.757,,0.129,,0.76,0.34,0.34,1.44,0.13,1.26,1.261,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,DET,CLE,Ben Malgeri,701162,9.0,RF,Confirmed,2.27,,,,,0.94,0.13,0.939,,0.132,,0.249,,0.1,,0.25,0.16,0.15,0.56,0.1,0.51,0.515,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
hitter,CLE,DET,Steven Kwan,680757,1.0,CF,Confirmed,3.75,,,,,0.43,0.37,0.427,,0.37,,0.528,,0.102,,0.53,0.34,0.24,1.11,0.1,0.97,0.968,,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-08-13
