player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,BAL,LAA,Cade Povich,700249,,,,,5.19,16.0,2.93,5.32,4.04,1.88,4.037,,1.885,,5.316,,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,LAA,BAL,Grayson Rodriguez,680570,,,,,4.17,12.0,2.9,5.25,4.04,1.88,4.037,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,CLE,NYM,Joey Cantillo,676282,,,,,4.63,14.0,2.83,5.0,4.76,2.08,4.765,,2.078,,5.0,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,NYM,CLE,Sean Manaea,640455,,,,,4.63,14.0,2.85,5.32,4.34,1.59,4.337,,1.586,,5.316,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,CIN,ATH,Brady Singer,663903,,,,,5.19,16.0,2.86,5.32,4.34,1.59,4.337,,1.586,,5.316,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,ATH,CIN,J.T. Ginn,669372,,,,,4.63,14.0,2.9,5.25,4.34,1.88,4.337,,1.885,,5.25,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,PHI,WSH,Jesús Luzardo,666200,,,,,5.53,17.0,2.49,5.25,5.62,1.09,5.625,,1.093,,5.25,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,NYY,STL,Ryan Weathers,677960,,,,,5.19,16.0,2.83,5.25,5.62,1.59,5.625,,1.586,,5.25,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,STL,NYY,Hunter Dobbins,690928,,,,,4.17,12.0,2.87,5.0,4.34,2.08,4.337,,2.078,,5.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
pitcher,BOS,CWS,Patrick Sandoval,663776,,,,,4.63,14.0,2.82,5.32,4.04,1.87,4.037,,1.87,,5.316,,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-04
