player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,CHC,CIN,David Peterson,656849,,,,,4.91,15.0,2.92,4.91,3.41,2.6,3.412,,2.6,,4.909,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,CIN,CHC,Rhett Lowder,695076,,,,,5.02,15.0,2.76,5.0,3.41,1.94,3.412,,1.942,,5.0,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,LAD,DET,Tarik Skubal,669373,,,,,5.67,17.0,2.73,5.25,8.88,1.56,8.875,,1.558,,5.248,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,WSH,MIA,Jackson Kent,800600,,,,,4.55,14.0,2.7,4.25,3.88,2.6,3.875,,2.6,,4.25,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,MIA,WSH,Eury Pérez,691587,,,,,5.38,16.0,2.5,4.25,7.21,1.94,7.211,,1.942,,4.25,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,CLE,KC,Tanner Bibee,676440,,,,,5.51,17.0,3.08,6.3,4.78,1.23,4.775,,1.227,,6.3,,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,KC,CLE,Michael Wacha,608379,,,,,5.11,15.0,2.96,5.88,4.78,1.62,4.775,,1.625,,5.875,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,NYM,HOU,Christian Scott,681035,,,,,5.02,15.0,2.7,4.25,6.61,2.6,6.607,,2.6,,4.25,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,HOU,NYM,Hunter Brown,686613,,,,,5.38,16.0,2.7,4.25,5.35,2.6,5.35,,2.6,,4.25,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,TB,SD,Shane McClanahan,663556,,,,,4.61,14.0,2.41,4.25,4.79,1.62,4.786,,1.625,,4.25,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,SD,TB,Casey Mize,663554,,,,,5.02,15.0,2.53,4.66,4.78,1.56,4.775,,1.558,,4.664,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,TOR,SEA,Dylan Cease,656302,,,,,5.51,17.0,2.47,4.25,8.88,1.94,8.875,,1.942,,4.25,,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,SEA,TOR,Emerson Hancock,676106,,,,,5.38,16.0,2.59,4.86,5.06,1.56,5.062,,1.558,,4.857,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,ATL,COL,Grant Holmes,656550,,,,,4.61,14.0,2.84,4.66,3.46,2.6,3.462,,2.6,,4.664,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,COL,ATL,Tomoyuki Sugano,608372,,,,,5.11,15.0,2.96,5.88,3.41,1.62,3.412,,1.625,,5.875,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,NYY,BOS,Cam Schlittler,693645,,,,,5.51,17.0,2.53,4.66,7.21,1.56,7.211,,1.558,,4.664,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,BOS,NYY,Patrick Sandoval,663776,,,,,5.02,15.0,3.0,5.78,4.78,1.87,4.775,,1.865,,5.778,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
pitcher,MIL,TEX,Logan Henderson,701656,,,,,5.11,15.0,2.43,4.66,5.76,1.23,5.762,,1.227,,4.664,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28
