player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,PIT,WSH,Braxton Ashcraft,677952,,,,,4.52,14.0,2.13,4.23,5.12,1.56,5.327978582051724,4.905548353425304,1.4972027894141735,1.7357887144360835,4.146672647899464,4.558470942133963,0.4762089622637023,0.5748121058085537,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.51
pitcher,CIN,SF,Chase Burns,695505,,,,,4.48,13.0,2.07,3.61,7.05,1.92,7.25197860092201,6.853360094479439,1.808053015768836,2.2394992961745404,3.491472375369179,4.0763918961926064,0.490438593829371,0.5743606028868226,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.52
pitcher,SF,CIN,Landen Roupp,694738,,,,,4.63,14.0,2.45,4.57,3.79,1.97,3.646980813435397,3.928144647351432,1.91859927436293,2.107258875834333,4.480062374441957,4.9281561603973225,0.5907197915130988,0.7242837261547994,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.63
pitcher,DET,KC,Keider Montero,672456,,,,,4.42,13.0,2.19,4.32,4.59,1.59,4.822536997037399,4.362354214449591,1.528919179521678,1.7586063469645588,4.216786948399541,4.7548935056022295,0.5626733115930613,0.6703501311842635,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.59
pitcher,KC,DET,Kris Bubic,663460,,,,,5.07,15.0,2.55,5.01,4.8,1.69,4.297969348297375,5.3019967633355725,1.6187621091461404,1.910666801876244,4.965022513535774,5.181694637172947,0.5363194494127841,0.6600310234962442,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.57
pitcher,NYY,LAA,Max Fried,608331,,,,,5.36,16.0,2.72,5.6,4.04,1.58,3.1871936504532887,4.897426088253702,1.520660288054326,1.763915930498172,5.541789121776765,5.835564942753004,0.5622315942155373,0.6785664935553377,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.6
pitcher,MIL,TOR,Brandon Sproat,687075,,,,,4.74,14.0,2.41,4.87,4.07,1.69,3.471904032298278,4.670537413952868,1.6513166581702834,1.8208256130447176,4.832098924538063,5.022956249737126,0.5024729107234097,0.5944608898290834,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.53
pitcher,TOR,MIL,Patrick Corbin,571578,,,,,4.55,14.0,2.15,4.24,4.67,1.56,5.021458541429867,4.325246704306437,1.4973147926366004,1.7371867210394354,4.103113909263449,4.811451921677023,0.6225141423667644,0.7158195560172541,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.65
pitcher,TB,CWS,Steven Matz,571927,,,,,3.9,12.0,1.76,3.27,3.9,1.39,4.21276777685441,3.596445484903477,1.3526082466324103,1.4848715924322191,3.0595256647222886,4.135143354409985,0.4738046516495378,0.5397781310351346,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.49
pitcher,ATH,TEX,Jacob Lopez,682052,,,,,4.77,14.0,2.52,4.49,5.34,1.79,4.754234384611669,5.921289927670772,1.6623877833687852,2.160196138850988,4.4595314821256204,4.618783668484902,0.7984324873069978,1.130952142102065,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.9
pitcher,TEX,ATH,Jack Leiter,683004,,,,,5.3,16.0,2.41,4.45,5.94,2.06,5.98398606170095,5.902066704539234,1.9811748015456885,2.3126348978402627,4.256716459988057,5.2196049274088825,0.5368324189100332,0.6793769297721749,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.58
pitcher,CLE,BAL,Parker Messick,800048,,,,,5.43,16.0,2.53,5.22,5.91,1.3,6.199705177234109,5.615610918121642,1.2465808049266986,1.4577538073633305,5.058821813770439,5.862559616344162,0.836160663149593,0.9523909917289758,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.87
pitcher,BAL,CLE,Shane Baz,669358,,,,,4.69,14.0,2.04,3.63,5.85,1.78,5.723817913334502,5.969023151709542,1.7419334677261986,1.887096557596356,3.421031787894801,4.480383701181344,0.5648488681756559,0.6426046252162035,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.59
pitcher,SD,SEA,Walker Buehler,621111,,,,,4.39,13.0,2.41,4.66,3.3,1.88,3.23211141854191,3.3737143449230724,1.8508803958310425,1.9601937740904285,4.636403064395356,4.7687373370988935,0.5778114251562283,0.6722765937821261,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.61
pitcher,SEA,SD,Luis Castillo,622491,,,,,4.64,14.0,2.32,4.41,3.88,1.27,3.757148782130277,4.00064911851174,1.2268542725778395,1.383669006198504,4.297718711558753,4.881808860729033,0.712837433052875,0.7739229696476471,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-16,0.73
hitter,PIT,WSH,Jake Mangum,663968,1.0,LF,Confirmed,4.16,,,,,0.8,0.27,0.7563025210084033,0.8510003476867817,0.27621066614077,0.2623920446766773,1.0162866449511396,1.0968022562081137,0.2963010566957971,0.28629877900146666,1.06,0.59,0.48,2.25,0.29,1.72,1.5508982035928143,1.8601349206349211,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Nick Gonzales,693304,2.0,3B,Confirmed,3.83,,,,,0.67,0.43,0.5357142857142857,0.8095192169426534,0.41183510520872696,0.4556941666361769,0.6056338028169014,0.663278202790211,0.017361279093502515,0.0229121822232073,0.64,0.37,0.28,1.44,0.02,0.69,0.7142857142857143,0.6741355072463768,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Oneil Cruz,665833,3.0,CF,Confirmed,3.63,,,,,1.26,0.57,1.3835616438356164,1.1422326064910069,0.6369983443629874,0.5098173748245629,0.6326530612244898,0.5819085779466232,0.09303168909811177,0.07364395531380498,0.6,0.37,0.26,1.18,0.08,1.03,1.0975609756097562,0.9827009345794391,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Marcell Ozuna,542303,4.0,DH,Confirmed,3.77,,,,,0.64,0.36,0.5357142857142857,0.7516666589703658,0.39870935630890053,0.33006680470056093,0.6326530612244898,0.6320337147076739,0.02421038596981191,0.021515271606183384,0.63,0.36,0.24,1.18,0.02,0.75,0.8394160583941606,0.685856807511737,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Nick Yorke,694377,5.0,3B,Confirmed,3.49,,,,,0.69,0.34,0.7027027027027027,0.6769575537499841,0.39299151149469286,0.2946308856460603,0.6326530612244898,0.5219728600897386,0.023969627362682665,0.02158518227100861,0.57,0.3,0.24,1.14,0.02,0.72,0.8394160583941606,0.614290579710145,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Brandon Lowe,664040,6.0,2B,Confirmed,4.24,,,,,1.02,0.67,1.0871934604904636,0.9465814681199446,0.6586254506680562,0.6856738030337396,0.6326530612244898,0.7076391419969137,0.07461698655946196,0.0678512695684425,0.67,0.37,0.32,1.39,0.07,1.01,0.8394160583941606,1.1478380062305293,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Joey Bart,663698,7.0,C,Confirmed,4.18,,,,,0.96,0.15,0.894927536231884,1.0230500470633155,0.14266817245331107,0.15350221924829363,0.7888446215139442,0.8159292138306797,0.30593079380356136,0.3182232753452609,0.8,0.67,0.63,2.68,0.31,2.19,2.2222222222222223,2.162695652173913,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Konnor Griffin,804606,8.0,SS,Confirmed,3.38,,,,,0.97,0.23,1.0871934604904636,0.853341189034708,0.2565103594362651,0.19737834475156674,1.0312852198089337,0.9085334914338745,0.311004535945676,0.2560127029557645,0.96,0.47,0.44,1.92,0.28,1.92,2.01840490797546,1.8386241134751775,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,PIT,WSH,Billy Cook,695257,9.0,LF,Confirmed,2.89,,,,,0.51,0.45,0.5125858123569794,0.5156599337397273,0.5376453059149442,0.36689023850753627,1.0162866449511396,0.6027800522153987,0.03521165463539436,0.023838261908320686,0.79,0.27,0.2,1.0,0.03,1.03,1.3244274809160306,0.7823707165109033,False,82.0,86.0,82.0,74.0,79.0,77.0,77.0,78.0,80.0,high,high,high,medium,medium,medium,medium,medium,high,2026-04-16,
hitter,WSH,PIT,James Wood,695578,1.0,RF,Confirmed,4.89,,,,,1.61,0.33,1.6363636363636365,1.589057252252026,0.31686838631635017,0.34337944010022103,0.4329896907216495,0.8026262540979983,0.09535468170430143,0.13393885605602282,0.64,0.74,0.57,2.8,0.11,1.11,0.8394160583941606,1.3238037383177568,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Luis García Jr.,671277,2.0,1B,Confirmed,3.86,,,,,0.86,0.18,0.894927536231884,0.8166935988165375,0.18323189540368826,0.17803523621609854,0.5,0.6273703107348754,0.055359681495590216,0.05901597728253983,0.57,0.49,0.39,1.95,0.06,0.85,0.8394160583941606,0.8668504273504273,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Brady House,691781,3.0,3B,Confirmed,4.34,,,,,1.08,0.17,1.0871934604904636,1.0681136154195259,0.17882839668167644,0.1668668064509195,0.5942028985507246,0.7368942974313526,0.06202506153835538,0.06941149387913602,0.67,0.6,0.53,2.47,0.07,1.01,0.8394160583941606,1.1526038461538457,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Daylen Lile,695734,4.0,LF,Confirmed,4.65,,,,,0.91,0.16,0.894927536231884,0.9260209187148767,0.15967266431096605,0.1561347515594319,0.6326530612244898,0.8250565534200381,0.06626007448138298,0.07658119137884614,0.74,0.54,0.47,2.21,0.07,0.95,0.8394160583941606,1.0442628205128206,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,CJ Abrams,682928,5.0,SS,Confirmed,4.46,,,,,0.99,0.15,0.894927536231884,1.0830917735691281,0.14865470043038964,0.14480222503046147,0.7888446215139442,0.9221412140561649,0.08063982726625431,0.08705387280017321,0.86,0.56,0.5,2.32,0.08,1.16,1.1276595744680848,1.1844730769230765,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Jacob Young,696285,6.0,CF,Confirmed,3.73,,,,,0.54,0.46,0.5125858123569794,0.5679625299075518,0.5223192164313691,0.3933316364560225,0.7888446215139442,0.8997337313215823,0.27622510533205497,0.22885317245293738,0.85,0.37,0.37,1.71,0.25,1.72,1.7916666666666667,1.6678613591269844,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Jorbit Vivas,678391,7.0,DH,Confirmed,2.66,,,,,0.52,0.13,0.5125858123569794,0.5178312578108987,0.16098953912285416,0.09403762413747686,0.6326530612244898,0.5041351554119443,0.0386428300531355,0.03057889077410803,0.56,0.27,0.23,1.18,0.03,0.64,0.8394160583941606,0.4839201877934272,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Drew Millas,686452,8.0,C,Confirmed,3.04,,,,,0.75,0.1,0.7027027027027027,0.7891761903537368,0.11278507349934437,0.08059742173686056,0.22580645161290322,0.3740443977196218,0.02834848064793283,0.0300743857820627,0.31,0.38,0.34,1.74,0.03,0.37,0.35,0.3834234234234234,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,WSH,PIT,Nasim Nuñez,683083,9.0,2B,Confirmed,3.32,,,,,0.67,0.14,0.7027027027027027,0.6332322144271898,0.16578704508566827,0.12409836596747634,0.5942028985507246,0.5374341548634539,0.03906645806802077,0.04041492892068798,0.56,0.38,0.33,1.68,0.04,0.62,0.6666666666666666,0.584368115942029,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,TJ Friedl,670770,1.0,CF,Confirmed,4.64,,,,,1.16,0.73,1.0871934604904636,1.23744214605846,0.7336346084712254,0.7219530333065585,1.1415929203539825,1.1624865619810627,0.31824428585896003,0.37111167176639925,1.15,0.74,0.55,2.48,0.34,1.84,1.5508982035928143,2.0747658730158736,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Matt McLain,680574,2.0,2B,Confirmed,4.38,,,,,0.83,0.82,0.7563025210084033,0.9048553265116612,0.8430941891596098,0.7887441683787113,1.1415929203539825,1.0644265815262364,0.2998247010113089,0.30680776045985947,1.1,0.73,0.6,2.36,0.3,2.16,2.022727272727273,2.2661739130434784,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Elly De La Cruz,682829,3.0,SS,Confirmed,4.75,,,,,1.15,0.54,1.0871934604904636,1.2126444671743568,0.5187617356278656,0.5537630845794752,1.0162866449511396,1.1851400348827539,0.53074494763133,0.5616065059748979,1.11,0.86,0.84,2.96,0.55,2.85,2.739130434782609,2.936706349206349,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Sal Stewart,701398,4.0,1B,Confirmed,3.68,,,,,1.06,0.5,1.0871934604904636,1.0427848192162168,0.5586212685414005,0.4483907968922591,1.1415929203539825,0.9023835994326368,0.5855364004994827,0.47645130064879226,1.01,0.77,0.78,2.59,0.53,2.48,2.739130434782609,2.2751746031746034,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Eugenio Suárez,553993,5.0,DH,Confirmed,4.24,,,,,1.0,0.58,0.894927536231884,1.1084897017522064,0.5307522915120149,0.637308861252874,1.1415929203539825,1.0183502225492034,0.2866260187671001,0.306736447487644,1.07,0.84,0.86,2.8,0.3,2.28,2.739130434782609,1.8959067460317465,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Spencer Steer,668715,6.0,LF,Confirmed,4.14,,,,,1.18,0.4,1.0871934604904636,1.2810034198467282,0.3773976024552878,0.4301976072412967,1.1891891891891893,1.1819391034366338,0.4497907416497852,0.48286907120567896,1.19,0.58,0.62,2.22,0.47,2.64,2.739130434782609,2.5595714285714286,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Rece Hinds,677956,7.0,RF,Confirmed,3.23,,,,,1.0,0.31,1.0871934604904636,0.9166806375297591,0.32404853794356,0.29982966533678634,0.7848101265822784,0.7200337506544909,0.3109330075765488,0.2799056563367541,0.75,0.53,0.53,2.0,0.3,1.39,1.3244274809160306,1.4442874503968257,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,Ke'Bryan Hayes,663647,8.0,3B,Confirmed,3.4,,,,,0.76,0.33,0.7563025210084033,0.7649118839756592,0.3324153049262436,0.3229097879591258,1.0162866449511396,0.7414677370996523,0.2866936731426567,0.2548619999742882,0.87,0.46,0.42,1.78,0.27,1.64,1.7916666666666667,1.5203025793650797,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,CIN,SF,P.J. Higgins,664731,9.0,C,Confirmed,2.45,,,,,0.97,0.31,1.0871934604904636,0.8443345132874379,0.3905935262656278,0.23471221607578605,0.39080459770114945,0.23340187063413467,0.01985986439910477,0.012706534461567937,0.3,0.21,0.18,0.73,0.02,0.49,0.7142857142857143,0.309009009009009,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Luis Arraez,650333,1.0,2B,Confirmed,3.76,,,,,0.55,0.14,0.5125858123569794,0.5871996502599885,0.15280546623057448,0.12294338864129863,0.7888446215139442,0.7999596246818765,0.029645542221816135,0.030723561925298057,0.79,0.28,0.2,1.08,0.03,0.96,1.0975609756097562,0.8443931623931623,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Willy Adames,642715,2.0,SS,Confirmed,4.15,,,,,0.68,0.14,0.5789473684210527,0.7896258636656552,0.1436411479540287,0.12721767504856368,0.7888446215139442,0.8982646975755157,0.044231270382660295,0.04522204203528782,0.85,0.34,0.24,1.19,0.04,1.34,1.3244274809160306,1.3542632850241545,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Rafael Devers,646240,3.0,1B,Confirmed,3.97,,,,,0.86,0.21,0.8269230769230769,0.8974351394477662,0.20748046586089633,0.210220716507439,1.0162866449511396,0.8747543589578678,0.05094242350667459,0.05867289903305267,0.94,0.35,0.28,1.23,0.05,1.19,1.3244274809160306,1.0747445482866043,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Matt Chapman,656305,4.0,3B,Confirmed,3.76,,,,,0.6,0.13,0.5125858123569794,0.6910429355319067,0.1425857689824735,0.11104348981900393,0.7888446215139442,0.8093822156377634,0.05062899988866881,0.04576017851679858,0.8,0.3,0.24,1.11,0.05,1.18,1.1121495327102804,1.2269951690821255,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Jung Hoo Lee,808982,5.0,RF,Confirmed,3.52,,,,,0.5,0.13,0.5125858123569794,0.48006203235350214,0.15072269048186815,0.10828427710137364,1.0162866449511396,0.7854592251428839,0.023815866820986614,0.021536421864110856,0.89,0.32,0.27,1.29,0.02,1.21,1.5508982035928143,0.9348307692307689,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Will Brennan,686823,6.0,LF,Confirmed,2.69,,,,,0.5,0.13,0.5125858123569794,0.4868531153172583,0.15955398818132016,0.0946109561539219,0.7888446215139442,0.4815274180397867,0.026780389954583154,0.017754869787189265,0.62,0.16,0.15,0.71,0.02,0.65,0.8394160583941606,0.4893779342723004,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Casey Schmitt,669477,7.0,DH,Confirmed,3.39,,,,,0.55,0.11,0.5125858123569794,0.5809394787164615,0.1335628292557033,0.08743130703038623,0.7888446215139442,0.8112173961332908,0.03505457086551167,0.031152541360581234,0.8,0.23,0.2,0.96,0.03,1.11,1.1121495327102804,1.1062536231884057,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Drew Gilbert,687551,8.0,CF,Confirmed,2.75,,,,,0.51,0.13,0.5125858123569794,0.49771229261058003,0.15955398818132022,0.09672123770382356,0.7888446215139442,0.49226780654625035,0.026780389954583154,0.01815088918764702,0.63,0.17,0.14,0.71,0.02,0.65,0.8394160583941606,0.5002934272300469,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,SF,CIN,Patrick Bailey,672275,9.0,C,Confirmed,3.03,,,,,0.43,0.12,0.453125,0.41678830898408886,0.14208520496501048,0.09520594170430192,0.7888446215139442,0.6037242045461143,0.11316822085864169,0.08646051904856482,0.69,0.2,0.17,0.84,0.1,1.04,1.1121495327102804,0.9887753623188404,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
hitter,DET,KC,Gleyber Torres,650402,1.0,2B,Confirmed,4.54,,,,,0.97,0.12,0.8269230769230769,1.1057595200142973,0.12645321377445853,0.1114151818458203,1.0162866449511396,1.11698335907136,0.027199922190790846,0.026748117475120705,1.07,0.5,0.29,1.57,0.03,1.51,1.5508982035928143,1.4815314009661835,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-04-16,
