player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,KC,MIN,Kris Bubic,663460,,,,,5.08,15.0,2.55,5.01,4.81,1.69,4.297969348297375,5.312454350639981,1.6187621091461415,1.9144353754499648,4.965022513535774,5.191914942177234,0.536319449412784,0.661332859834501,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.57
pitcher,MIN,KC,Simeon Woods Richardson,680573,,,,,4.79,14.0,2.36,4.24,5.05,2.06,5.424273064741063,4.667018491187238,1.9838031442625728,2.274222060835878,4.053834272344674,4.974904332847389,0.6533330537630453,0.7400348075561345,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.68
pitcher,BAL,TEX,Chris Bassitt,605135,,,,,5.1,15.0,2.33,4.59,4.98,1.54,4.677756578720149,5.2766050002853815,1.4748558970270385,1.734745291327494,4.4028025800157655,5.341877961286589,0.5734662934912423,0.7182761242730904,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.62
pitcher,TEX,BAL,Jack Leiter,683004,,,,,5.33,16.0,2.35,4.46,5.96,2.07,5.98398606170095,5.9354746292819085,1.9811748015456896,2.3257252840544527,4.256716459988057,5.249149860960251,0.5368324189100327,0.6832224595633382,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.58
pitcher,CIN,PIT,Chase Burns,695505,,,,,4.53,14.0,2.1,3.62,7.09,1.92,7.25197860092201,6.92984848839104,1.808053015768836,2.2644937079622043,3.491472375369179,4.121887341462613,0.4904385938293708,0.580770877472613,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.52
pitcher,PIT,CIN,Braxton Ashcraft,677952,,,,,4.41,13.0,2.14,4.21,5.06,1.55,5.327978582051724,4.786165539514512,1.497202789414173,1.6935460687307808,4.146672647899464,4.447534702391764,0.4762089622637017,0.5608233156229474,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.5
pitcher,PHI,WSH,Taijuan Walker,592836,,,,,4.76,14.0,2.81,5.38,3.52,1.63,3.285705441920989,3.7490479148819698,1.5352807627766467,1.9176880486707368,5.354015738343424,5.488538518048745,0.8708198497833055,0.885858558944978,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.88
pitcher,MIA,CWS,Chris Paddack,663978,,,,,4.35,13.0,2.31,4.57,3.66,1.36,3.709878031631394,3.603059506321807,1.2881569167248954,1.5654380888486483,4.513254346227784,4.782145854553325,0.7046132335472479,0.7067333273653613,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.71
pitcher,CWS,MIA,Davis Martin,663436,,,,,4.25,13.0,2.7,4.48,4.82,2.07,5.259358581490721,4.387580031149826,2.046915715618589,2.133888883025494,4.466604467835224,4.547013963423208,0.883141773221026,0.9639471247291422,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.91
pitcher,COL,TOR,Tomoyuki Sugano,608372,,,,,4.33,13.0,2.57,4.6,4.23,1.51,4.267143515455548,4.197688035618624,1.473585166972646,1.6296591563017553,4.540468206373332,4.846325389393135,1.0297037221420875,1.2222185294748436,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,1.09
pitcher,ATL,ATH,Bryce Elder,693821,,,,,5.27,16.0,2.56,5.14,5.57,1.66,6.094049703740255,5.049339677738637,1.5790672428926364,1.904890715714307,5.021284691704611,5.6085006894941,0.6166953584178076,0.6919075094196822,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.64
pitcher,ATH,ATL,Jacob Lopez,682052,,,,,4.74,14.0,2.34,4.49,5.32,1.78,4.754234384611669,5.884049110515611,1.662387783368784,2.146609999612932,4.4595314821256204,4.58973471459506,0.7984324873069975,1.123839235547964,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.9
pitcher,CHC,LAA,Edward Cabrera,665795,,,,,4.78,14.0,2.38,4.24,5.21,1.74,5.08244065529112,5.345838813787827,1.6658246879037493,1.967825552069825,4.12114708433206,4.719884573796014,0.7535294656362379,0.7869163318880934,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.76
pitcher,MIL,TB,Kyle Harrison,690986,,,,,4.59,14.0,2.46,4.61,5.38,1.6,5.730126982116051,5.038395133052292,1.5127457859111066,1.8498890854788828,4.5408879907847135,4.88195750142208,0.7300002578144139,0.7888882031271564,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.75
pitcher,TB,MIL,Nick Martinez,607259,,,,,4.47,13.0,2.61,4.76,3.97,1.5,4.022577834757468,3.915981765036232,1.4583782593083776,1.6115369474886876,4.719363531128123,4.929101817280815,0.9287670274246032,0.8851134071505786,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.92
pitcher,NYM,STL,Clay Holmes,605280,,,,,4.04,12.0,1.93,3.56,3.42,1.64,3.492378016005874,3.3523414821570343,1.637671697101888,1.6358896051615548,3.370647354729705,4.311702389906456,0.5074774523182416,0.5495428153968931,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30,0.52
