player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,PIT,DET,Paul Skenes,694973,,,,,5.48,16.0,2.6,4.65,6.26,1.95,6.265,,1.946,,4.65,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,DET,PIT,Jackson Jobe,695549,,,,,4.5,14.0,2.25,3.33,5.73,2.29,5.727,,2.286,,3.333,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,NYM,SD,Robert Stock,476594,,,,,4.91,15.0,2.59,4.69,5.09,1.87,5.091,,1.873,,4.687,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,SD,NYM,Michael King,650633,,,,,5.39,16.0,2.86,5.25,5.09,1.95,5.091,,1.946,,5.25,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,MIN,ATL,Taj Bradley,671737,,,,,5.44,16.0,2.65,4.41,5.73,2.38,5.727,,2.381,,4.409,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,ATL,MIN,AJ Smith-Shawver,700363,,,,,4.44,13.0,2.41,4.38,3.85,1.63,3.848,,1.628,,4.381,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,CHC,CWS,Clay Holmes,605280,,,,,5.39,16.0,3.1,6.18,4.25,1.87,4.25,,1.873,,6.18,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,BOS,AZ,Payton Tolle,801139,,,,,5.44,16.0,2.43,4.69,5.63,1.32,5.632,,1.324,,4.687,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,AZ,BOS,Brandon Pfaadt,694297,,,,,5.37,16.0,3.12,6.18,4.25,1.56,4.25,,1.564,,6.18,,0.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
pitcher,PHI,MIA,Aaron Nola,605400,,,,,5.39,16.0,2.62,4.65,5.09,1.63,5.091,,1.628,,4.65,,0.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-19
