player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,CLE,TB,Parker Messick,800048,,,,,5.44,16.0,2.45,5.2,5.68,1.64,5.470588235294118,5.8957604078326655,1.5545454545454545,1.908357655062796,4.9393939393939394,6.250686732933819,0.5604395604395604,0.8722988462736906,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.65
pitcher,STL,PIT,Dustin May,669160,,,,,4.56,14.0,2.3,5.2,5.13,1.54,5.470588235294118,4.78675806966426,1.5545454545454545,1.4992784529181498,5.533333333333333,3.8758290576582994,0.5604395604395604,0.45498808746277986,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.53
pitcher,TOR,BOS,Dylan Cease,656302,,,,,4.81,14.0,2.28,4.44,10.12,2.75,12.0,8.245714285714284,2.8416375373206266,2.4881524036870752,4.523809523809523,4.088319685819391,0.5604395604395604,0.7712789431206711,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.62
pitcher,BOS,TOR,Ranger Suarez,624133,,,,,4.89,15.0,2.65,5.49,4.86,1.68,5.0625,4.6605164885899,1.6842105263157894,1.678321513730172,5.454545454545454,5.618723919861466,0.6874999999999999,0.7841068673305784,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.72
pitcher,MIN,SEA,Connor Prielipp,687570,,,,,3.97,12.0,2.21,4.53,4.42,1.68,5.0625,3.7836913005525368,1.5545454545454545,2.053630985995362,4.523809523809523,4.561622487085894,0.5604395604395604,0.39611901474281497,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.51
pitcher,SEA,MIN,Luis Castillo,622491,,,,,4.49,13.0,2.2,5.4,4.7,2.65,5.470588235294118,3.935449393549704,3.0,1.5934328249361494,5.533333333333333,4.882029437170476,1.0379116402046644,0.7199672462810425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.94
pitcher,CWS,LAA,Anthony Kay,641743,,,,,3.99,12.0,2.26,4.54,2.5,1.84,1.5,3.497203358633256,1.5545454545454545,2.6960975571603063,4.523809523809523,4.584602953015798,1.6666666666666667,0.8549938929007651,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,1.42
pitcher,LAA,CWS,Jack Kochanowicz,686799,,,,,4.78,14.0,2.7,4.73,3.65,1.56,2.75,4.555678694368042,1.5545454545454545,1.5716120624887624,4.890890314500807,4.06282081044006,0.5604395604395604,0.766468471541956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.62
pitcher,TEX,NYY,Jack Leiter,683004,,,,,5.22,16.0,2.38,5.98,5.02,2.45,5.470588235294118,4.575288604527717,2.6683843234041706,1.791582474779447,6.361383010525825,4.43680431600358,0.6874999999999999,0.8370220546964456,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.73
pitcher,NYY,TEX,Max Fried,608331,,,,,5.25,16.0,2.48,5.57,5.17,1.6,5.470588235294118,4.86376827328362,1.5545454545454545,1.726142955662344,5.454545454545454,6.032372306599735,0.6874999999999999,0.788096132381729,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.72
pitcher,SD,CHC,Randy Vásquez,681190,,,,,4.49,13.0,2.29,3.56,5.58,1.63,6.285714285714286,4.866169895435418,1.682145947478292,1.476263213509319,3.4912071732648937,3.816331681773195,0.6874999999999999,0.7199672462810425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.7
pitcher,CHC,SD,Matthew Boyd,571510,,,,,4.24,13.0,2.27,4.54,4.56,1.51,5.0625,4.052269548079689,1.5545454545454545,1.3940659299063503,4.523809523809523,4.610201517506195,0.5604395604395604,0.42305909886890064,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.52
pitcher,LAD,MIA,Yoshinobu Yamamoto,808967,,,,,5.34,16.0,2.3,4.63,5.96,1.62,6.285714285714286,5.637333284964181,1.5545454545454545,1.8327682787973654,4.65,4.5387998175209034,0.5604395604395604,0.8562639410113064,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.65
pitcher,MIA,LAD,Chris Paddack,663978,,,,,4.79,14.0,2.44,5.01,5.02,1.58,5.470588235294118,4.565209402933665,1.5545454545454545,1.6440000103819066,4.888888888888889,5.503821590211948,0.6874999999999999,0.7680719620681945,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-27,0.71
