player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date
pitcher,PIT,MIL,Braxton Ashcraft,677952,,,,,5.69,17.0,2.42,4.95,5.59,1.12,5.588,,1.125,,4.952,,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,MIL,PIT,Brandon Sproat,687075,,,,,4.72,14.0,2.54,4.5,5.31,1.94,5.306,,1.944,,4.5,,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,PIT,MIL,Bubba Chandler,696149,,,,,4.84,15.0,2.93,5.32,4.82,1.94,4.818,,1.944,,5.316,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,MIL,PIT,Shane Drohan,675660,,,,,4.72,14.0,2.43,4.5,4.22,1.66,4.22,,1.661,,4.5,,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,MIN,LAA,Joe Ryan,657746,,,,,5.36,16.0,2.84,5.32,5.59,1.66,5.588,,1.661,,5.316,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,LAA,MIN,Ryan Johnson,696270,,,,,4.47,13.0,2.89,5.32,3.49,1.94,3.488,,1.944,,5.316,,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,ATH,CWS,Gage Jump,695611,,,,,5.69,17.0,2.84,5.32,5.5,1.66,5.5,,1.661,,5.316,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,SF,COL,Tyler Mahle,641816,,,,,4.84,15.0,2.78,4.88,5.0,1.94,5.0,,1.944,,4.878,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,COL,SF,Kyle Freeland,607536,,,,,4.84,15.0,3.12,6.14,3.49,1.66,3.488,,1.661,,6.136,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,NYY,WSH,Cam Schlittler,693645,,,,,5.6,17.0,2.65,4.95,5.59,1.42,5.588,,1.424,,4.952,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,NYM,BOS,Freddy Peralta,642547,,,,,4.97,15.0,2.8,5.39,4.86,1.43,4.862,,1.429,,5.39,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,SEA,TB,Logan Gilbert,669302,,,,,5.36,16.0,2.65,4.95,5.5,1.42,5.5,,1.424,,4.952,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,MIA,CLE,Eury Pérez,691587,,,,,4.84,15.0,2.74,4.88,5.59,1.94,5.588,,1.944,,4.878,,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,CLE,MIA,Tanner Bibee,676440,,,,,4.84,15.0,2.82,5.39,4.53,1.5,4.529,,1.5,,5.39,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,DET,PHI,Casey Mize,663554,,,,,5.36,16.0,2.49,4.88,5.31,1.43,5.306,,1.429,,4.878,,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,PHI,DET,Cristopher Sánchez,650911,,,,,5.69,17.0,2.55,5.32,7.14,1.12,7.144,,1.125,,5.316,,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,BAL,KC,Kyle Bradish,680694,,,,,5.36,16.0,2.97,5.32,5.5,2.08,5.5,,2.083,,5.316,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,KC,BAL,Noah Cameron,702070,,,,,5.24,16.0,3.34,6.08,4.86,1.66,4.862,,1.661,,6.079,,1.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,TEX,HOU,Kumar Rocker,677958,,,,,4.47,13.0,2.94,5.33,4.03,1.94,4.034,,1.944,,5.333,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,HOU,TEX,Peter Lambert,663567,,,,,4.97,15.0,2.95,5.39,4.86,1.94,4.862,,1.944,,5.39,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,CIN,CHC,Nick Lodolo,666157,,,,,4.47,13.0,2.95,5.39,3.59,1.94,3.588,,1.944,,5.39,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,CHC,CIN,Javier Assad,665871,,,,,4.63,14.0,2.93,5.32,3.49,1.94,3.488,,1.944,,5.316,,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,STL,ATL,Matthew Liberatore,669461,,,,,4.51,14.0,2.89,5.32,4.22,1.94,4.22,,1.944,,5.316,,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
pitcher,ATL,STL,Reynaldo López,625643,,,,,4.21,13.0,2.64,4.88,3.59,1.94,3.588,,1.944,,4.878,,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11
