player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,proj_tb,direct_TB,rate_TB,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed
pitcher,NYM,PIT,Freddy Peralta,642547,,,,,4.51,14.0,2.43,4.01,5.57,2.14,5.618027745801759,5.514640335931384,2.0844231816221783,2.2871159897388247,3.957839499638479,4.222764752634526,0.740459201662627,0.8225063412423005,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.77
pitcher,PIT,NYM,Paul Skenes,694973,,,,,4.96,15.0,2.12,4.18,7.12,1.28,7.114893375495601,7.117642693759812,1.2248672871880475,1.4402868851617332,4.082174299579303,4.563442814427786,0.5332466011380382,0.6157045257675811,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.56
pitcher,MIL,CWS,Jacob Misiorowski,694819,,,,,4.65,14.0,2.23,4.16,5.99,1.73,5.385301426223748,6.594577652679382,1.6635972200479952,1.917845075838528,4.105732600746092,4.361690688100493,0.4898011603497165,0.5796990901521651,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.52
pitcher,CWS,MIL,Shane Smith,681343,,,,,5.0,15.0,2.2,4.24,5.9,1.72,6.186607528892566,5.613807685552205,1.6749166283514008,1.8672109224171205,4.075086812226396,4.921522050543,0.4962988723847646,0.6092296236219176,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.53
pitcher,CHC,WSH,Matthew Boyd,571510,,,,,4.6,14.0,2.17,4.33,4.05,1.33,4.338983928037254,3.7635549639441854,1.2844193099553067,1.4756786424593746,4.158868911538897,5.0129998281214005,0.6110194412752151,0.715914103334728,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.64
pitcher,WSH,CHC,Cade Cavalli,676917,,,,,4.53,14.0,2.38,4.62,4.49,1.6,4.95440637948153,4.022213596359501,1.5480146401867856,1.7657262435447998,4.555135473707038,4.857617739183262,0.621834689711999,0.6902459613888493,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.64
pitcher,BAL,MIN,Trevor Rogers,669432,,,,,5.27,16.0,2.34,4.59,5.97,1.55,5.636505808751275,6.294987898398831,1.442440560741571,1.8759026659369555,4.492892512542577,4.986254765871985,0.6636329759239997,0.7390755090222515,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.69
pitcher,MIN,BAL,Joe Ryan,657746,,,,,4.81,14.0,2.21,4.13,6.09,1.35,6.540860687914072,5.6464890113465325,1.3040665170901091,1.5072944834370536,4.0251019374964985,4.55456581554731,0.719014665108797,0.7305229386722947,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.72
pitcher,CIN,BOS,Andrew Abbott,671096,,,,,5.17,16.0,2.49,5.07,4.66,1.43,4.535116571129968,4.788460634013993,1.356132576170984,1.652661260949971,4.974659618754542,5.459883567525016,0.5983646981124975,0.7257893045837311,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.64
pitcher,BOS,CIN,Garrett Crochet,676979,,,,,5.51,17.0,2.15,3.91,8.39,1.44,8.785479050007574,7.9926376262946945,1.3493923440889954,1.7221195440867296,3.636631535092116,4.984031764259469,0.8117940718439095,0.9618024401752552,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.86
pitcher,HOU,LAA,Hunter Brown,686613,,,,,5.25,16.0,2.44,4.51,6.53,1.85,6.466486558011742,6.589637565797862,1.7514353669795406,2.152832392931083,4.405029345507054,4.905212289322485,0.6715529798580628,0.773200514270135,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.7
pitcher,LAA,HOU,José Soriano,667755,,,,,4.69,14.0,2.31,4.12,3.99,2.11,3.381990128680226,4.588082689597063,2.024796404856319,2.3587196136812016,3.950602416386244,4.818700139946856,0.495702983228505,0.5830944935566259,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.52
pitcher,SD,DET,Nick Pivetta,601713,,,,,5.12,15.0,2.44,4.59,6.17,1.61,6.471134237048162,5.871054687993796,1.5247798933872108,1.8667106564376927,4.476159905904868,5.059289285413011,0.7595555985751221,0.792930996017087,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.77
pitcher,DET,SD,Tarik Skubal,669373,,,,,5.42,16.0,2.01,3.69,8.75,1.24,9.491157283030429,8.000325968843343,1.192458817108504,1.367698636415674,3.410774546613764,4.792576260815854,0.7682632326191335,0.8344122435871724,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.79
pitcher,STL,TB,Matthew Liberatore,669461,,,,,4.69,14.0,2.35,4.65,3.93,1.37,4.0112150456368125,3.845967380466179,1.327053970338162,1.482216401757264,4.547601106767106,5.059981645041122,0.5996801737415317,0.6722475460704094,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.62
pitcher,TB,STL,Drew Rasmussen,656876,,,,,4.49,13.0,1.85,3.5,5.05,1.32,4.467909143689529,5.639410854698634,1.2617613346783445,1.50135802019518,3.292215980173564,4.329369765297892,0.5571148600245269,0.6536630358282509,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.59
pitcher,PHI,TEX,Cristopher Sánchez,650911,,,,,5.38,16.0,2.54,5.18,5.67,1.26,5.377454886212846,5.960101214936812,1.2175622286602945,1.397008627746238,5.085920424013952,5.560617251162591,0.662934932929162,0.7332504685748851,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.68
pitcher,TEX,PHI,Nathan Eovaldi,543135,,,,,5.38,16.0,2.34,4.92,5.94,1.24,6.324595449277783,5.547854029213521,1.2050282535893178,1.3562755352054467,4.7817763141680985,5.453065197104822,0.5617206095696073,0.7459828143211903,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.62
pitcher,LAD,AZ,Yoshinobu Yamamoto,808967,,,,,5.51,17.0,2.44,4.77,5.97,1.74,6.067456692295068,5.881363151293451,1.631964136997833,2.063905688289524,4.5744871534495815,5.538848811209032,0.5980358311882953,0.742797029531044,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.64
pitcher,AZ,LAD,Zac Gallen,668678,,,,,5.23,16.0,2.52,5.1,4.37,1.78,4.235173028181418,4.502703463743452,1.6857940672790102,2.057208798338749,4.970949487802304,5.599088742077591,0.604404820729568,0.6961379808860557,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.63
pitcher,SEA,CLE,Logan Gilbert,669302,,,,,4.73,14.0,2.31,4.4,4.77,1.24,4.616273892830735,4.925440061482909,1.198518716997773,1.3757681281816696,4.324537211113216,4.685410283420152,0.6779126909195228,0.7828741009058858,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.71
pitcher,CLE,SEA,Tanner Bibee,676440,,,,,5.25,16.0,2.54,4.92,5.93,1.53,6.219845609521765,5.631470839884171,1.4936585329479384,1.6372122676489835,4.757154431951743,5.555724442148485,0.7580240769846538,0.8112578076660245,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26,0.77
hitter,NYM,PIT,Francisco Lindor,596019,1.0,SS,Confirmed,4.0,,,,,1.08,0.84,1.1413946231748335,1.022489895069348,0.989610818016442,0.6962629070428386,0.6443307859809025,0.5210083786554501,0.0612171075930284,0.0644657434875794,0.58,0.36,0.28,1.41,0.06,0.94,1.08,0.8249894816890071,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Juan Soto,665742,2.0,LF,Confirmed,4.08,,,,,1.25,1.23,1.3677368925286504,1.1296413046531228,1.4011051285849552,1.0622190804251814,0.4727039373823366,0.4768826314992993,0.1037999247833723,0.1058152056936281,0.48,0.34,0.27,1.23,0.1,0.9,0.868,0.9219822933382116,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Bo Bichette,666182,3.0,3B,Confirmed,4.35,,,,,0.77,0.48,0.8040798818457233,0.7297097412809863,0.4821049923690255,0.4866995623596015,1.4570204015539028,1.3220952236393728,0.2380189361076866,0.2068354908608422,1.38,0.4,0.36,1.69,0.22,1.85,1.293,2.302083545278064,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Jorge Polanco,593871,4.0,1B,Confirmed,3.74,,,,,0.9,0.21,0.9763441820288984,0.8263195644634295,0.240232713865715,0.1817387707635746,1.2149591782610654,1.0053367998589295,0.2093557894411709,0.1552471156770474,1.1,0.32,0.29,1.28,0.18,1.41,0.941,1.80159346604105,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Luis Robert Jr.,673357,5.0,CF,Confirmed,3.8,,,,,1.14,0.24,1.1643009907212265,1.1244346774885925,0.2421705293516089,0.2341882268412666,0.9166724595378726,0.9295950834176108,0.1849707678084898,0.1771196117607906,0.92,0.31,0.27,1.23,0.18,1.3,0.912,1.6158887623555405,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Brett Baty,683146,6.0,DH,Confirmed,3.3,,,,,0.67,0.17,0.6287627012746975,0.7162884688927338,0.1583793866727242,0.1886518034664504,0.6067547091965648,0.5531604663985018,0.1405533954499381,0.1170378236349444,0.58,0.21,0.22,0.96,0.13,0.91,0.731,1.064159818580601,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Marcus Semien,543760,7.0,2B,Confirmed,3.83,,,,,0.81,0.23,0.8225941579654416,0.7905049337026204,0.2344194099193534,0.2249777788559095,1.0811955642678368,0.9750362890797,0.0429865007450126,0.040914126478639,1.02,0.25,0.22,1.11,0.04,1.1,0.89,1.27430693503738,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,NYM,PIT,Carson Benge,701807,8.0,RF,Confirmed,3.23,,,,,0.88,0.08,0.879,,0.083,,0.485,,0.012,,0.48,0.19,0.17,0.84,0.01,0.68,0.679,,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low,2026-03-26,
hitter,NYM,PIT,Francisco Alvarez,682626,9.0,C,Confirmed,3.51,,,,,1.3,0.53,1.350051809144761,1.2502528753947464,0.5421859478083321,0.5131108649426518,0.5788551611379518,0.4286777191080104,0.0520386398021455,0.0548629139778869,0.5,0.24,0.22,1.05,0.05,0.75,0.828,0.682964682164965,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
hitter,PIT,NYM,Oneil Cruz,665833,1.0,CF,Confirmed,3.37,,,,,0.99,0.42,1.0603294857867716,0.912209392008981,0.4475764234665136,0.389240521839557,0.729403163091742,0.6526111644616788,0.0791661328684506,0.0708529779716427,0.69,0.49,0.45,1.54,0.08,1.01,0.843,1.1451320839999046,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-03-26,
