team,game_date,pitcher_hand_split,PA,K,BB,HR,H,team_k_rate_vs_hand,team_bb_rate_vs_hand,team_hr_rate_vs_hand,team_h_rate_vs_hand,team_hand_key,team_k_rate_vs_hand_last7,team_bb_rate_vs_hand_last7,team_hr_rate_vs_hand_last7,team_h_rate_vs_hand_last7,team_k_rate_vs_hand_last10,team_bb_rate_vs_hand_last10,team_hr_rate_vs_hand_last10,team_h_rate_vs_hand_last10,team_k_rate_vs_hand_last14,team_bb_rate_vs_hand_last14,team_hr_rate_vs_hand_last14,team_h_rate_vs_hand_last14,team_k_rate_vs_hand_last21,team_bb_rate_vs_hand_last21,team_hr_rate_vs_hand_last21,team_h_rate_vs_hand_last21,team_k_rate_vs_hand_last30,team_bb_rate_vs_hand_last30,team_hr_rate_vs_hand_last30,team_h_rate_vs_hand_last30,team_k_rate_vs_hand_std,team_bb_rate_vs_hand_std,team_hr_rate_vs_hand_std,team_h_rate_vs_hand_std
ATH,2026-03-15,L,5,1,1,0,1,0.2000,0.2000,0.0000,0.2000,ATH_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
ATH,2026-03-16,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,ATH_vs_L,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.2000
ATH,2026-03-17,L,25,5,1,2,5,0.2000,0.0400,0.0800,0.2000,ATH_vs_L,0.4333,0.1000,0.0000,0.1000,0.4333,0.1000,0.0000,0.1000,0.4333,0.1000,0.0000,0.1000,0.4333,0.1000,0.0000,0.1000,0.4333,0.1000,0.0000,0.1000,0.4333,0.1000,0.0000,0.1000
ATH,2026-03-20,L,5,1,0,1,2,0.2000,0.0000,0.2000,0.4000,ATH_vs_L,0.3556,0.0800,0.0267,0.1333,0.3556,0.0800,0.0267,0.1333,0.3556,0.0800,0.0267,0.1333,0.3556,0.0800,0.0267,0.1333,0.3556,0.0800,0.0267,0.1333,0.3556,0.0800,0.0267,0.1333
ATH,2026-03-21,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,ATH_vs_L,0.3167,0.0600,0.0700,0.2000,0.3167,0.0600,0.0700,0.2000,0.3167,0.0600,0.0700,0.2000,0.3167,0.0600,0.0700,0.2000,0.3167,0.0600,0.0700,0.2000,0.3167,0.0600,0.0700,0.2000
ATH,2026-03-23,L,24,4,4,1,7,0.1667,0.1667,0.0417,0.2917,ATH_vs_L,0.2533,0.0480,0.0560,0.1600,0.2533,0.0480,0.0560,0.1600,0.2533,0.0480,0.0560,0.1600,0.2533,0.0480,0.0560,0.1600,0.2533,0.0480,0.0560,0.1600,0.2533,0.0480,0.0560,0.1600
ATH,2026-03-28,L,7,2,1,1,4,0.2857,0.1429,0.1429,0.5714,ATH_vs_L,0.2389,0.0678,0.0536,0.1819,0.2389,0.0678,0.0536,0.1819,0.2389,0.0678,0.0536,0.1819,0.2389,0.0678,0.0536,0.1819,0.2389,0.0678,0.0536,0.1819,0.2389,0.0678,0.0536,0.1819
ATH,2026-03-29,L,21,10,1,1,3,0.4762,0.0476,0.0476,0.1429,ATH_vs_L,0.2456,0.0785,0.0664,0.2376,0.2456,0.0785,0.0664,0.2376,0.2456,0.0785,0.0664,0.2376,0.2456,0.0785,0.0664,0.2376,0.2456,0.0785,0.0664,0.2376,0.2456,0.0785,0.0664,0.2376
ATH,2026-03-30,L,4,2,0,0,1,0.5000,0.0000,0.0000,0.2500,ATH_vs_L,0.2850,0.0567,0.0732,0.2294,0.2744,0.0746,0.0640,0.2257,0.2744,0.0746,0.0640,0.2257,0.2744,0.0746,0.0640,0.2257,0.2744,0.0746,0.0640,0.2257,0.2744,0.0746,0.0640,0.2257
ATH,2026-03-31,L,32,9,3,0,7,0.2812,0.0938,0.0000,0.2188,ATH_vs_L,0.2612,0.0567,0.0732,0.2651,0.2995,0.0663,0.0569,0.2284,0.2995,0.0663,0.0569,0.2284,0.2995,0.0663,0.0569,0.2284,0.2995,0.0663,0.0569,0.2284,0.2995,0.0663,0.0569,0.2284
ATH,2026-04-01,L,23,4,0,1,2,0.1739,0.0000,0.0435,0.0870,ATH_vs_L,0.2728,0.0644,0.0617,0.2678,0.2976,0.0691,0.0512,0.2275,0.2976,0.0691,0.0512,0.2275,0.2976,0.0691,0.0512,0.2275,0.2976,0.0691,0.0512,0.2275,0.2976,0.0691,0.0512,0.2275
ATH,2026-04-04,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,ATH_vs_L,0.2691,0.0644,0.0394,0.2231,0.2950,0.0491,0.0556,0.2162,0.2864,0.0628,0.0505,0.2147,0.2864,0.0628,0.0505,0.2147,0.2864,0.0628,0.0505,0.2147,0.2864,0.0628,0.0505,0.2147
ATH,2026-04-05,L,10,1,2,0,2,0.1000,0.2000,0.0000,0.2000,ATH_vs_L,0.3167,0.0644,0.0394,0.2231,0.2617,0.0491,0.0556,0.2162,0.2903,0.0576,0.0463,0.1968,0.2903,0.0576,0.0463,0.1968,0.2903,0.0576,0.0463,0.1968,0.2903,0.0576,0.0463,0.1968
ATH,2026-04-07,L,5,3,2,0,0,0.6000,0.4000,0.0000,0.0000,ATH_vs_L,0.3072,0.0692,0.0334,0.2100,0.2517,0.0651,0.0476,0.2162,0.2757,0.0685,0.0427,0.1971,0.2757,0.0685,0.0427,0.1971,0.2757,0.0685,0.0427,0.1971,0.2757,0.0685,0.0427,0.1971
ATH,2026-04-08,L,9,1,0,0,2,0.1111,0.0000,0.0000,0.2222,ATH_vs_L,0.3521,0.1059,0.0130,0.1284,0.2917,0.1051,0.0276,0.1762,0.2988,0.0922,0.0397,0.1830,0.2988,0.0922,0.0397,0.1830,0.2988,0.0922,0.0397,0.1830,0.2988,0.0922,0.0397,0.1830
ATH,2026-04-09,L,30,7,0,0,7,0.2333,0.0000,0.0000,0.2333,ATH_vs_L,0.2999,0.0991,0.0062,0.1397,0.3028,0.1051,0.0276,0.1984,0.2925,0.0779,0.0397,0.1846,0.2863,0.0861,0.0370,0.1856,0.2863,0.0861,0.0370,0.1856,0.2863,0.0861,0.0370,0.1856
ATH,2026-04-10,L,1,0,0,0,0,0.0000,0.0000,0.0000,0.0000,ATH_vs_L,0.2618,0.0991,0.0062,0.1373,0.3095,0.0884,0.0234,0.1926,0.2615,0.0779,0.0397,0.2012,0.2830,0.0807,0.0347,0.1886,0.2830,0.0807,0.0347,0.1886,0.2830,0.0807,0.0347,0.1886
ATH,2026-04-11,L,4,1,1,0,0,0.2500,0.2500,0.0000,0.0000,ATH_vs_L,0.2217,0.0857,0.0062,0.1061,0.2809,0.0741,0.0091,0.1354,0.2473,0.0751,0.0340,0.1869,0.2664,0.0759,0.0327,0.1775,0.2664,0.0759,0.0327,0.1775,0.2664,0.0759,0.0327,0.1775
ATH,2026-04-12,L,9,4,0,0,0,0.4444,0.0000,0.0000,0.0000,ATH_vs_L,0.2325,0.1214,0.0000,0.0937,0.2583,0.0944,0.0043,0.1211,0.2508,0.0929,0.0197,0.1584,0.2655,0.0856,0.0309,0.1676,0.2655,0.0856,0.0309,0.1676,0.2655,0.0856,0.0309,0.1676
ATH,2026-04-14,L,34,10,8,0,4,0.2941,0.2353,0.0000,0.1176,ATH_vs_L,0.2484,0.1214,0.0000,0.0937,0.2527,0.0944,0.0043,0.0961,0.2826,0.0929,0.0197,0.1584,0.2749,0.0811,0.0292,0.1588,0.2749,0.0811,0.0292,0.1588,0.2749,0.0811,0.0292,0.1588
ATH,2026-04-15,L,8,2,1,0,1,0.2500,0.1250,0.0000,0.1250,ATH_vs_L,0.2761,0.1265,0.0000,0.0819,0.2540,0.1085,0.0043,0.0860,0.2917,0.0978,0.0167,0.1459,0.2758,0.0888,0.0278,0.1567,0.2758,0.0888,0.0278,0.1567,0.2758,0.0888,0.0278,0.1567
ATH,2026-04-16,L,6,0,0,0,3,0.0000,0.0000,0.0000,0.5000,ATH_vs_L,0.2261,0.0872,0.0000,0.0997,0.2616,0.1210,0.0000,0.0898,0.2891,0.0965,0.0065,0.1141,0.2746,0.0905,0.0265,0.1552,0.2746,0.0905,0.0265,0.1552,0.2746,0.0905,0.0265,0.1552
ATH,2026-04-17,L,9,1,2,0,1,0.1111,0.2222,0.0000,0.1111,ATH_vs_L,0.2103,0.0872,0.0000,0.1394,0.2283,0.1210,0.0000,0.1398,0.2551,0.0931,0.0031,0.1396,0.2651,0.0810,0.0265,0.1695,0.2621,0.0864,0.0253,0.1709,0.2621,0.0864,0.0253,0.1709
ATH,2026-04-18,L,14,2,2,0,5,0.1429,0.1429,0.0000,0.3571,ATH_vs_L,0.1928,0.1189,0.0000,0.1220,0.2294,0.1233,0.0000,0.1309,0.2273,0.1090,0.0031,0.1296,0.2386,0.0916,0.0265,0.1748,0.2556,0.0923,0.0242,0.1683,0.2556,0.0923,0.0242,0.1683
ATH,2026-04-19,L,22,7,1,1,2,0.3182,0.0455,0.0455,0.0909,ATH_vs_L,0.2132,0.1393,0.0000,0.1730,0.1837,0.0975,0.0000,0.1666,0.2174,0.1125,0.0031,0.1395,0.2359,0.0965,0.0226,0.1823,0.2509,0.0944,0.0232,0.1762,0.2509,0.0944,0.0232,0.1762
ATH,2026-04-20,L,6,0,0,0,2,0.0000,0.0000,0.0000,0.3333,ATH_vs_L,0.2230,0.1101,0.0065,0.1860,0.2044,0.1021,0.0045,0.1535,0.2277,0.1158,0.0032,0.1398,0.2415,0.0987,0.0153,0.1676,0.2536,0.0925,0.0240,0.1728,0.2536,0.0925,0.0240,0.1728
ATH,2026-04-21,L,5,0,0,1,2,0.0000,0.0000,0.2000,0.4000,ATH_vs_L,0.1595,0.1101,0.0065,0.2336,0.1811,0.1021,0.0045,0.1635,0.2039,0.1158,0.0032,0.1636,0.2415,0.0987,0.0153,0.1834,0.2438,0.0889,0.0231,0.1789,0.2438,0.0889,0.0231,0.1789
ATH,2026-04-22,L,8,2,1,0,2,0.2500,0.1250,0.0000,0.2500,ATH_vs_L,0.1175,0.0765,0.0351,0.2739,0.1811,0.1021,0.0245,0.2035,0.1968,0.1015,0.0175,0.1779,0.2336,0.0907,0.0228,0.1886,0.2348,0.0856,0.0297,0.1871,0.2348,0.0856,0.0297,0.1871
ATH,2026-04-25,L,31,9,3,0,6,0.2903,0.0968,0.0000,0.1935,ATH_vs_L,0.1175,0.0765,0.0351,0.2918,0.1811,0.0896,0.0245,0.2285,0.1718,0.0818,0.0175,0.1958,0.2319,0.0899,0.0160,0.1733,0.2353,0.0870,0.0286,0.1894,0.2353,0.0870,0.0286,0.1894
ATH,2026-04-26,L,5,0,0,0,2,0.0000,0.0000,0.0000,0.4000,ATH_vs_L,0.1589,0.0903,0.0351,0.2480,0.1657,0.0993,0.0245,0.2479,0.1846,0.0888,0.0175,0.1937,0.2230,0.0922,0.0138,0.1757,0.2372,0.0874,0.0276,0.1895,0.2372,0.0874,0.0276,0.1895
ATH,2026-04-28,L,34,8,5,0,7,0.2353,0.1471,0.0000,0.2059,ATH_vs_L,0.1431,0.0586,0.0351,0.2893,0.1362,0.0757,0.0245,0.2761,0.1679,0.0888,0.0175,0.2056,0.1992,0.0922,0.0138,0.1829,0.2293,0.0844,0.0267,0.1965,0.2293,0.0844,0.0267,0.1965
ATH,2026-04-30,L,27,5,2,0,9,0.1852,0.0741,0.0000,0.3333,ATH_vs_L,0.1563,0.0592,0.0351,0.2677,0.1348,0.0779,0.0245,0.2842,0.1847,0.0993,0.0175,0.2203,0.1970,0.0947,0.0138,0.1822,0.2305,0.0827,0.0267,0.1967,0.2295,0.0865,0.0258,0.1968
ATH,2026-05-01,L,28,4,4,1,6,0.1429,0.1429,0.0357,0.2143,ATH_vs_L,0.1373,0.0633,0.0286,0.3023,0.1533,0.0853,0.0245,0.2675,0.1801,0.0867,0.0175,0.2441,0.1976,0.0983,0.0117,0.1940,0.2144,0.0852,0.0267,0.2078,0.2281,0.0861,0.0250,0.2011
ATH,2026-05-02,L,4,1,0,0,1,0.2500,0.0000,0.0000,0.2500,ATH_vs_L,0.1577,0.0837,0.0337,0.2853,0.1565,0.0774,0.0281,0.2778,0.1586,0.0969,0.0201,0.2594,0.1885,0.1051,0.0134,0.2042,0.2125,0.0886,0.0252,0.2083,0.2255,0.0878,0.0254,0.2015
ATH,2026-05-03,L,21,6,0,3,6,0.2857,0.0000,0.1429,0.2857,ATH_vs_L,0.1934,0.0837,0.0051,0.2639,0.1672,0.0631,0.0281,0.2671,0.1554,0.0801,0.0201,0.2689,0.1957,0.0956,0.0134,0.2066,0.2142,0.0886,0.0186,0.2033,0.2263,0.0852,0.0246,0.2029
ATH,2026-05-05,L,29,10,1,0,3,0.3448,0.0345,0.0000,0.1034,ATH_vs_L,0.1985,0.0658,0.0255,0.2690,0.1639,0.0586,0.0379,0.2866,0.1580,0.0712,0.0303,0.2804,0.1807,0.0765,0.0202,0.2202,0.2237,0.0886,0.0233,0.2128,0.2280,0.0828,0.0280,0.2053
ATH,2026-05-06,L,6,3,1,0,1,0.5000,0.1667,0.0000,0.1667,ATH_vs_L,0.2063,0.0569,0.0255,0.2561,0.1984,0.0620,0.0379,0.2636,0.1826,0.0736,0.0303,0.2521,0.1918,0.0781,0.0202,0.2145,0.2297,0.0842,0.0219,0.2066,0.2312,0.0814,0.0272,0.2025
ATH,2026-05-07,L,9,2,1,0,4,0.2222,0.1111,0.0000,0.4444,ATH_vs_L,0.2777,0.0807,0.0255,0.2228,0.2484,0.0787,0.0179,0.2403,0.2104,0.0697,0.0303,0.2560,0.2045,0.0861,0.0202,0.2113,0.2368,0.0850,0.0172,0.1931,0.2385,0.0837,0.0265,0.2015
ATH,2026-05-09,L,5,1,0,0,2,0.2000,0.0000,0.0000,0.4000,ATH_vs_L,0.2758,0.0756,0.0255,0.2568,0.2456,0.0773,0.0179,0.2597,0.2160,0.0674,0.0303,0.2623,0.2151,0.0914,0.0202,0.2325,0.2283,0.0871,0.0156,0.2031,0.2380,0.0845,0.0258,0.2079
ATH,2026-05-10,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,ATH_vs_L,0.2779,0.0650,0.0255,0.2664,0.2366,0.0676,0.0179,0.2804,0.2076,0.0641,0.0270,0.2843,0.2127,0.0795,0.0202,0.2515,0.2183,0.0871,0.0156,0.2081,0.2371,0.0823,0.0251,0.2128
ATH,2026-05-12,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,ATH_vs_L,0.3528,0.0446,0.0204,0.2358,0.3033,0.0676,0.0179,0.2404,0.2552,0.0641,0.0270,0.2605,0.2233,0.0795,0.0202,0.2515,0.2312,0.0840,0.0156,0.2008,0.2478,0.0802,0.0245,0.2075
ATH,2026-05-13,L,27,5,2,1,11,0.1852,0.0741,0.0370,0.4074,ATH_vs_L,0.4123,0.0446,0.0204,0.2000,0.3464,0.0529,0.0179,0.2198,0.3028,0.0641,0.0128,0.2320,0.2410,0.0683,0.0202,0.2459,0.2476,0.0840,0.0141,0.1979,0.2580,0.0783,0.0239,0.2024
ATH,2026-05-14,L,6,0,1,0,3,0.0000,0.1667,0.0000,0.5000,ATH_vs_L,0.3979,0.0552,0.0053,0.2174,0.3464,0.0529,0.0216,0.2272,0.2982,0.0605,0.0154,0.2432,0.2380,0.0658,0.0220,0.2594,0.2427,0.0864,0.0154,0.2115,0.2563,0.0782,0.0242,0.2073
ATH,2026-05-15,L,6,2,0,0,0,0.3333,0.0000,0.0000,0.0000,ATH_vs_L,0.3487,0.0741,0.0053,0.2741,0.3321,0.0553,0.0180,0.2558,0.2775,0.0655,0.0154,0.2651,0.2380,0.0738,0.0220,0.2594,0.2393,0.0853,0.0154,0.2215,0.2503,0.0802,0.0236,0.2141
ATH,2026-05-16,L,7,1,2,0,0,0.1429,0.2857,0.0000,0.0000,ATH_vs_L,0.3249,0.0503,0.0053,0.2503,0.3405,0.0553,0.0180,0.2308,0.3013,0.0655,0.0154,0.2365,0.2485,0.0632,0.0220,0.2541,0.2304,0.0720,0.0154,0.2215,0.2522,0.0784,0.0231,0.2093
ATH,2026-05-17,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,ATH_vs_L,0.3135,0.0752,0.0053,0.1868,0.3262,0.0839,0.0037,0.2022,0.2947,0.0754,0.0154,0.2218,0.2485,0.0700,0.0220,0.2371,0.2315,0.0815,0.0154,0.2141,0.2498,0.0830,0.0226,0.2046
ATH,2026-05-19,L,32,9,2,0,10,0.2812,0.0625,0.0000,0.3125,ATH_vs_L,0.3802,0.0752,0.0053,0.1296,0.3584,0.0804,0.0037,0.1919,0.3291,0.0701,0.0154,0.1980,0.2651,0.0678,0.0198,0.2328,0.2460,0.0815,0.0154,0.2063,0.2588,0.0812,0.0221,0.2002
ATH,2026-05-20,L,1,0,0,0,0,0.0000,0.0000,0.0000,0.0000,ATH_vs_L,0.3251,0.0841,0.0053,0.1743,0.3365,0.0700,0.0037,0.2064,0.3390,0.0644,0.0128,0.2050,0.2785,0.0708,0.0198,0.2318,0.2553,0.0836,0.0154,0.2167,0.2593,0.0808,0.0216,0.2025
ATH,2026-05-22,L,4,3,0,0,0,0.7500,0.0000,0.0000,0.0000,ATH_vs_L,0.2299,0.0841,0.0053,0.1743,0.3143,0.0589,0.0037,0.1620,0.3211,0.0644,0.0128,0.1872,0.2785,0.0708,0.0103,0.2127,0.2470,0.0753,0.0154,0.2167,0.2539,0.0791,0.0212,0.1983
ATH,2026-05-23,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,ATH_vs_L,0.3106,0.0736,0.0000,0.1161,0.3693,0.0589,0.0037,0.1220,0.3543,0.0644,0.0026,0.1667,0.3023,0.0649,0.0103,0.2008,0.2572,0.0753,0.0154,0.2167,0.2640,0.0775,0.0207,0.1943
ATH,2026-05-24,L,6,2,1,0,1,0.3333,0.1667,0.0000,0.1667,ATH_vs_L,0.3106,0.0497,0.0000,0.0446,0.3026,0.0589,0.0037,0.1220,0.3296,0.0619,0.0026,0.1594,0.2885,0.0602,0.0103,0.1916,0.2474,0.0674,0.0154,0.2128,0.2588,0.0760,0.0203,0.1904
ATH,2026-05-26,L,8,1,0,0,1,0.1250,0.0000,0.0000,0.1250,ATH_vs_L,0.3106,0.0736,0.0000,0.0685,0.2693,0.0756,0.0037,0.1387,0.3177,0.0619,0.0026,0.1594,0.3044,0.0682,0.0103,0.1805,0.2502,0.0688,0.0154,0.2142,0.2602,0.0778,0.0199,0.1899
ATH,2026-05-29,L,27,3,3,1,6,0.1111,0.1111,0.0370,0.2222,ATH_vs_L,0.3080,0.0327,0.0000,0.0863,0.2632,0.0682,0.0000,0.1104,0.3108,0.0540,0.0026,0.1365,0.2991,0.0612,0.0103,0.1766,0.2543,0.0688,0.0154,0.2017,0.2576,0.0763,0.0196,0.1887
ATH,2026-05-30,L,29,10,3,3,6,0.3448,0.1034,0.1034,0.2069,ATH_vs_L,0.2287,0.0486,0.0053,0.1181,0.2744,0.0626,0.0037,0.0826,0.3044,0.0619,0.0053,0.1238,0.2956,0.0629,0.0120,0.1714,0.2543,0.0651,0.0166,0.2054,0.2549,0.0769,0.0199,0.1893
ATH,2026-05-31,L,8,0,1,2,3,0.0000,0.1250,0.2500,0.3750,ATH_vs_L,0.2378,0.0545,0.0201,0.1030,0.2755,0.0729,0.0140,0.1033,0.2814,0.0693,0.0127,0.1386,0.3052,0.0611,0.0153,0.1710,0.2611,0.0638,0.0201,0.2004,0.2565,0.0774,0.0214,0.1896
ATH,2026-06-02,L,5,1,0,0,0,0.2000,0.0000,0.0000,0.0000,ATH_vs_L,0.2378,0.0723,0.0558,0.1565,0.2612,0.0569,0.0390,0.1408,0.2338,0.0782,0.0305,0.1654,0.2933,0.0670,0.0272,0.1770,0.2504,0.0664,0.0269,0.2099,0.2519,0.0783,0.0256,0.1930
ATH,2026-06-03,L,7,1,0,1,3,0.1429,0.0000,0.1429,0.4286,ATH_vs_L,0.1592,0.0723,0.0558,0.1565,0.2146,0.0569,0.0390,0.1408,0.2349,0.0729,0.0279,0.1363,0.2892,0.0670,0.0204,0.1633,0.2571,0.0664,0.0269,0.1988,0.2509,0.0769,0.0251,0.1896
ATH,2026-06-04,L,29,8,1,4,6,0.2759,0.0345,0.1379,0.2069,ATH_vs_L,0.1796,0.0723,0.0762,0.2178,0.2007,0.0506,0.0533,0.1524,0.2451,0.0610,0.0381,0.1312,0.2796,0.0654,0.0272,0.1788,0.2619,0.0664,0.0250,0.1997,0.2490,0.0755,0.0272,0.1938
ATH,2026-06-05,L,6,4,1,0,0,0.6667,0.1667,0.0000,0.0000,ATH_vs_L,0.1714,0.0534,0.0959,0.2235,0.2283,0.0541,0.0671,0.1731,0.2410,0.0635,0.0479,0.1460,0.2689,0.0591,0.0337,0.1807,0.2627,0.0634,0.0296,0.1983,0.2495,0.0748,0.0291,0.1940
ATH,2026-06-07,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,ATH_vs_L,0.2488,0.0772,0.0959,0.2057,0.2200,0.0707,0.0671,0.1731,0.2784,0.0550,0.0479,0.1460,0.2901,0.0617,0.0337,0.1596,0.2753,0.0658,0.0296,0.1918,0.2566,0.0764,0.0286,0.1907
ATH,2026-06-08,L,33,9,2,6,15,0.2727,0.0606,0.1818,0.4545,ATH_vs_L,0.2805,0.0614,0.0906,0.1739,0.2533,0.0707,0.0671,0.1731,0.2546,0.0550,0.0479,0.1460,0.2965,0.0617,0.0337,0.1405,0.2864,0.0658,0.0296,0.1785,0.2578,0.0751,0.0281,0.1875
ATH,2026-06-09,L,25,7,2,4,8,0.2800,0.0800,0.1600,0.3200,ATH_vs_L,0.2702,0.0553,0.1018,0.2093,0.2472,0.0601,0.0853,0.2019,0.2540,0.0549,0.0609,0.1561,0.2777,0.0646,0.0424,0.1622,0.2876,0.0629,0.0356,0.1868,0.2581,0.0749,0.0307,0.1919
ATH,2026-06-10,L,5,0,1,0,1,0.0000,0.2000,0.0000,0.2000,ATH_vs_L,0.3102,0.0488,0.0889,0.2014,0.2627,0.0681,0.1013,0.2214,0.2740,0.0606,0.0724,0.1790,0.2593,0.0684,0.0500,0.1774,0.2908,0.0631,0.0410,0.1863,0.2584,0.0749,0.0327,0.1940
ATH,2026-06-12,L,15,4,0,0,3,0.2667,0.0000,0.0000,0.2000,ATH_vs_L,0.2816,0.0774,0.0889,0.2300,0.2516,0.0770,0.0976,0.2192,0.2204,0.0749,0.0724,0.1933,0.2505,0.0744,0.0482,0.1675,0.2860,0.0650,0.0398,0.1859,0.2543,0.0769,0.0322,0.1941
ATH,2026-06-13,L,27,4,0,1,10,0.1481,0.0000,0.0370,0.3704,ATH_vs_L,0.2993,0.0774,0.0685,0.1973,0.2438,0.0667,0.0873,0.2185,0.2395,0.0749,0.0724,0.2076,0.2632,0.0665,0.0482,0.1533,0.2866,0.0650,0.0398,0.1842,0.2545,0.0757,0.0317,0.1941
ATH,2026-06-16,L,13,6,1,0,3,0.4615,0.0769,0.0000,0.2308,ATH_vs_L,0.2811,0.0725,0.0541,0.2207,0.2586,0.0542,0.0660,0.2180,0.2262,0.0630,0.0750,0.2221,0.2543,0.0665,0.0500,0.1709,0.2820,0.0650,0.0362,0.1870,0.2529,0.0746,0.0318,0.1969
ATH,2026-06-17,L,4,1,0,1,1,0.2500,0.0000,0.2500,0.2500,ATH_vs_L,0.2518,0.0596,0.0541,0.2537,0.2848,0.0619,0.0660,0.2411,0.2503,0.0684,0.0750,0.2297,0.2695,0.0565,0.0500,0.1819,0.2859,0.0664,0.0362,0.1913,0.2561,0.0746,0.0313,0.1974
ATH,2026-06-18,L,6,2,0,0,0,0.3333,0.0000,0.0000,0.0000,ATH_vs_L,0.2399,0.0596,0.0898,0.2894,0.2955,0.0619,0.0767,0.2233,0.2602,0.0605,0.0902,0.2316,0.2497,0.0565,0.0619,0.1938,0.2776,0.0608,0.0446,0.1940,0.2560,0.0735,0.0346,0.1982
ATH,2026-06-19,L,11,3,3,1,3,0.2727,0.2727,0.0909,0.2727,ATH_vs_L,0.2485,0.0510,0.0639,0.2244,0.3012,0.0584,0.0629,0.2026,0.2594,0.0531,0.0828,0.2169,0.2522,0.0536,0.0619,0.1789,0.2813,0.0571,0.0446,0.1792,0.2571,0.0724,0.0341,0.1952
ATH,2026-06-20,L,6,2,1,0,1,0.3333,0.1667,0.0000,0.1667,ATH_vs_L,0.2475,0.0785,0.0540,0.2177,0.2618,0.0690,0.0720,0.2298,0.2788,0.0637,0.0715,0.2096,0.2651,0.0666,0.0662,0.1919,0.2837,0.0662,0.0476,0.1750,0.2573,0.0753,0.0349,0.1964
ATH,2026-06-21,L,32,4,4,1,7,0.1250,0.1250,0.0312,0.2188,ATH_vs_L,0.2951,0.0738,0.0540,0.2129,0.2618,0.0857,0.0720,0.2465,0.2884,0.0756,0.0715,0.2215,0.2453,0.0745,0.0662,0.1998,0.2726,0.0718,0.0476,0.1805,0.2584,0.0766,0.0344,0.1959
ATH,2026-06-23,L,29,6,4,0,2,0.2069,0.1379,0.0000,0.0690,ATH_vs_L,0.2749,0.0916,0.0585,0.2156,0.2471,0.0921,0.0569,0.2229,0.2871,0.0845,0.0635,0.2065,0.2513,0.0804,0.0677,0.2102,0.2545,0.0759,0.0486,0.1878,0.2565,0.0773,0.0344,0.1963
ATH,2026-06-24,L,5,1,1,0,0,0.2000,0.2000,0.0000,0.0000,ATH_vs_L,0.2833,0.1113,0.0532,0.1726,0.2398,0.0979,0.0409,0.1978,0.2822,0.0919,0.0536,0.1966,0.2452,0.0791,0.0677,0.2056,0.2552,0.0781,0.0474,0.1766,0.2559,0.0781,0.0339,0.1945
ATH,2026-06-25,L,4,0,1,0,1,0.0000,0.2500,0.0000,0.2500,ATH_vs_L,0.2459,0.1289,0.0532,0.1396,0.2598,0.0979,0.0409,0.1778,0.2488,0.0943,0.0536,0.1966,0.2488,0.0886,0.0677,0.1996,0.2619,0.0792,0.0474,0.1599,0.2551,0.0798,0.0334,0.1918
ATH,2026-06-26,L,11,2,0,0,4,0.1818,0.0000,0.0000,0.3636,ATH_vs_L,0.2102,0.1646,0.0175,0.1396,0.2331,0.1229,0.0409,0.1828,0.2250,0.1121,0.0536,0.2145,0.2435,0.0952,0.0660,0.2010,0.2508,0.0875,0.0474,0.1682,0.2516,0.0821,0.0330,0.1926
ATH,2026-06-27,L,24,8,3,1,4,0.3333,0.1250,0.0417,0.1667,ATH_vs_L,0.1885,0.1646,0.0175,0.1915,0.2365,0.1229,0.0372,0.1822,0.2185,0.1078,0.0407,0.2080,0.2358,0.0903,0.0610,0.2084,0.2521,0.0780,0.0474,0.1803,0.2507,0.0810,0.0325,0.1949
ATH,2026-06-28,L,26,6,1,0,6,0.2308,0.0385,0.0000,0.2308,ATH_vs_L,0.1972,0.1435,0.0104,0.1764,0.2236,0.1277,0.0414,0.1757,0.2223,0.1110,0.0322,0.1970,0.2516,0.0903,0.0511,0.1985,0.2410,0.0822,0.0488,0.1859,0.2518,0.0816,0.0326,0.1945
ATH,2026-06-29,L,31,3,2,1,9,0.0968,0.0645,0.0323,0.2903,ATH_vs_L,0.1825,0.1252,0.0104,0.1855,0.2217,0.1316,0.0164,0.1738,0.2388,0.0995,0.0322,0.1992,0.2531,0.0921,0.0511,0.2095,0.2393,0.0814,0.0488,0.1832,0.2515,0.0810,0.0322,0.1950
ATH,2026-06-30,L,27,11,0,1,7,0.4074,0.0000,0.0370,0.2593,ATH_vs_L,0.1785,0.1166,0.0106,0.1958,0.1981,0.1380,0.0196,0.2029,0.2267,0.1041,0.0345,0.2057,0.2509,0.0952,0.0459,0.2029,0.2425,0.0835,0.0499,0.1928,0.2495,0.0808,0.0322,0.1962
